model,tok,train_langs,n_sentences,pair,a,b,same_script,trained_pair,n_trained_in_pair,variant,layer,is_ref_layer,top1_a2b,top1_b2a,mutual_nn,cosine_matched,cosine_nonmatched,cosine_margin,dprime
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,raw,10,0,0.00199104,0.0024888,0,0.753633,0.729613,0.0240201,0.0871157
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,raw,11,0,0.00149328,0.00298656,0,0.729064,0.704946,0.0241175,0.0971616
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,raw,12,1,0.00199104,0.00199104,0,0.706601,0.683043,0.0235582,0.139056
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,raw,13,0,0.0024888,0.00199104,0,0.65476,0.632663,0.022097,0.187461
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,raw,14,0,0.00149328,0.00199104,0,0.564518,0.546405,0.0181123,0.204158
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,raw,15,0,0.00149328,0.00298656,0.00049776,0.522402,0.508321,0.0140811,0.28371
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,raw,16,0,0.00049776,0.00199104,0,0.607613,0.60553,0.0020836,0.0724767
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,centered,0,0,0.0627178,0.0512693,0.0388253,0.0476163,-3.02792e-05,0.0476466,1.04665
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,centered,1,0,0.0253858,0.0238925,0.0199104,0.0231729,-2.46209e-05,0.0231975,0.501264
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,centered,2,0,0.0323544,0.0323544,0.0258835,0.0289978,-1.3065e-07,0.028998,0.693927
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,centered,3,0,0.037332,0.035341,0.0278746,0.0349812,6.8344e-05,0.0349129,0.816349
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,centered,4,0,0.0368342,0.0398208,0.0283723,0.053053,0.000208318,0.0528447,1.05888
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,centered,5,0,0.014435,0.0049776,0.00149328,0.36404,0.00438692,0.359653,0.814755
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,centered,6,0,0.0169238,0.00547536,0.00149328,0.339116,0.00307755,0.336038,0.845649
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,centered,7,0,0.0179194,0.00597312,0.00099552,0.302339,0.00215648,0.300182,0.889966
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,centered,8,0,0.0223992,0.00696864,0.00099552,0.260862,0.000949452,0.259913,0.92314
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,centered,9,0,0.0263813,0.0074664,0.00099552,0.233482,0.000324741,0.233157,0.945816
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,centered,10,0,0.0328522,0.00846192,0.00099552,0.210295,-0.000144664,0.21044,0.994413
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,centered,11,0,0.0338477,0.0099552,0.00149328,0.195761,-0.000565826,0.196327,1.01684
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,centered,12,1,0.0343454,0.0099552,0.00149328,0.181275,-0.000570566,0.181845,1.03508
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,centered,13,0,0.0308611,0.00597312,0.00149328,0.163389,-0.000452275,0.163841,1.0452
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,centered,14,0,0.0293678,0.00647088,0.00199104,0.136541,-0.000161153,0.136702,1.04451
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,centered,15,0,0.024888,0.00696864,0.0024888,0.116066,0.00013207,0.115934,1.04289
en-zh-starved-23b,unigram_starved,en+zh,2009,en-ar,en,ar,0,0,1,centered,16,0,0.0263813,0.0219014,0.0109507,0.0342082,7.89179e-05,0.0341293,0.942722
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,raw,0,0,0.0905923,0.0691887,0.0383275,0.186263,0.115666,0.0705978,1.50253
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,raw,1,0,0.280737,0.145844,0.0950722,0.495178,0.410032,0.0851466,2.08686
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,raw,2,0,0.243405,0.0980587,0.0512693,0.894574,0.872294,0.0222794,1.21394
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,raw,3,0,0.270781,0.168741,0.0915879,0.9578,0.947736,0.0100643,1.29406
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,raw,4,0,0.330513,0.226481,0.119462,0.961842,0.951148,0.0106937,1.51395
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,raw,5,0,0.216028,0.25336,0.131409,0.979945,0.95007,0.029875,0.657853
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,raw,6,0,0.312096,0.376804,0.226979,0.975754,0.942791,0.0329632,0.72875
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,raw,7,0,0.492782,0.594326,0.413639,0.971577,0.933651,0.0379258,0.903396
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,raw,8,0,0.652563,0.776506,0.589846,0.963351,0.914564,0.0487871,1.18982
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,raw,9,0,0.782977,0.892982,0.738676,0.954445,0.890208,0.0642369,1.60522
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,raw,10,0,0.858636,0.941264,0.827775,0.94679,0.866543,0.0802463,2.07398
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,raw,11,0,0.897461,0.960677,0.872076,0.936364,0.834346,0.102019,2.56407
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,raw,12,1,0.924838,0.970632,0.903435,0.922462,0.799234,0.123228,3.05989
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,raw,13,0,0.943753,0.972623,0.925336,0.902051,0.760604,0.141446,3.48601
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,raw,14,0,0.952215,0.966152,0.930314,0.875413,0.72868,0.146733,3.71923
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,raw,15,0,0.892484,0.889497,0.818318,0.787138,0.661366,0.125771,3.93181
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,raw,16,0,0.140866,0.0881035,0.0537581,0.790034,0.737456,0.0525778,2.5927
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,centered,0,0,0.108014,0.0990543,0.0691887,0.0833494,-1.77132e-05,0.0833671,1.70475
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,centered,1,0,0.488303,0.524639,0.433051,0.150731,-6.22614e-06,0.150738,4.08407
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,centered,2,0,0.745645,0.767048,0.680438,0.189253,0.000168935,0.189084,5.32344
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,centered,3,0,0.792434,0.806371,0.729716,0.218413,0.000152329,0.218261,5.33285
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,centered,4,0,0.819313,0.823793,0.739671,0.262413,0.000296966,0.262116,4.92359
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,centered,5,0,0.379293,0.270284,0.0721752,0.533611,0.00731288,0.526299,1.40484
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,centered,6,0,0.491289,0.377302,0.145844,0.535871,0.00531702,0.530554,1.69888
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,centered,7,0,0.653559,0.550025,0.340468,0.559633,0.0042661,0.555367,2.27991
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,centered,8,0,0.788452,0.705326,0.560976,0.579868,0.00329728,0.57657,2.99504
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,centered,9,0,0.879542,0.838228,0.750124,0.605697,0.00226022,0.603437,3.7608
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,centered,10,0,0.929318,0.912892,0.859134,0.629978,0.00139018,0.628587,4.47672
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,centered,11,0,0.953708,0.948731,0.909905,0.648385,0.000880298,0.647505,5.12695
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,centered,12,1,0.969139,0.96217,0.937282,0.664226,0.000264259,0.663961,5.59558
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,centered,13,0,0.974116,0.971628,0.949726,0.662892,-6.63322e-05,0.662958,6.154
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,centered,14,0,0.977601,0.978596,0.961672,0.655566,-6.44459e-05,0.65563,6.60491
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,centered,15,0,0.976605,0.98009,0.961175,0.6227,-7.83799e-06,0.622708,7.37247
en-zh-starved-23b,unigram_starved,en+zh,2009,en-zh,en,zh,0,1,2,centered,16,0,0.982578,0.983076,0.969637,0.5786,5.92118e-06,0.578595,8.40487
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,raw,0,0,0.122449,0.117471,0.0826282,0.24032,0.164078,0.076241,1.50795
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,raw,1,0,0.0935789,0.0910901,0.060229,0.396908,0.34313,0.0537781,1.33169
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,raw,2,0,0.0736685,0.0467894,0.0288701,0.771379,0.749147,0.0222321,0.893474
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,raw,3,0,0.0766551,0.0502738,0.0313589,0.926134,0.918423,0.0077105,0.830973
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,raw,4,0,0.0980587,0.0642111,0.0443006,0.940301,0.933054,0.00724634,1.00403
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,raw,5,0,0.111498,0.0935789,0.0577402,0.965346,0.930276,0.0350705,0.692225
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,raw,6,0,0.100548,0.0940767,0.0492782,0.953168,0.918387,0.0347812,0.723495
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,raw,7,0,0.106521,0.0910901,0.0527626,0.938726,0.903911,0.0348157,0.787812
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,raw,8,0,0.087108,0.105027,0.0467894,0.916076,0.877449,0.0386266,0.832891
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,raw,9,0,0.0886013,0.0861125,0.0423096,0.894647,0.853433,0.0412134,0.965159
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,raw,10,0,0.0856147,0.0826282,0.0398208,0.875828,0.832966,0.0428618,1.07087
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,raw,11,0,0.107018,0.107018,0.0522648,0.879411,0.834595,0.0448165,1.17934
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,raw,12,1,0.0801394,0.126431,0.0433051,0.858423,0.814627,0.043796,1.21926
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,raw,13,0,0.0905923,0.138875,0.0542558,0.8633,0.820665,0.0426351,1.30425
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,raw,14,0,0.0303634,0.0537581,0.0149328,0.784641,0.748532,0.0361093,1.15991
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,raw,15,0,0.0169238,0.0214037,0.00796416,0.684482,0.655271,0.0292105,0.912686
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,raw,16,0,0.00895968,0.00895968,0.00398208,0.831057,0.822518,0.00853928,0.597204
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,centered,0,0,0.15331,0.153808,0.121951,0.112629,-3.85504e-05,0.112668,1.7707
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,centered,1,0,0.194624,0.190144,0.161772,0.118831,5.61562e-05,0.118775,2.07478
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,centered,2,0,0.215032,0.212046,0.173221,0.129901,8.66065e-05,0.129815,2.17307
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,centered,3,0,0.236934,0.228472,0.19114,0.139194,0.00012834,0.139066,2.30862
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,centered,4,0,0.266302,0.26232,0.210055,0.161214,0.000319449,0.160895,2.42928
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,centered,5,0,0.117471,0.119462,0.0428074,0.466402,0.00367868,0.462723,1.18459
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,centered,6,0,0.135391,0.132902,0.0557491,0.434445,0.00281635,0.431628,1.28146
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,centered,7,0,0.167745,0.158785,0.0701842,0.415641,0.00212959,0.413511,1.41714
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,centered,8,0,0.180189,0.189149,0.087108,0.409093,0.000948619,0.408145,1.5148
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,centered,9,0,0.198109,0.212046,0.103036,0.41177,0.000319901,0.41145,1.59235
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,centered,10,0,0.240916,0.252364,0.135889,0.413571,0.000200777,0.41337,1.763
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,centered,11,0,0.266799,0.289199,0.163265,0.420078,0.00019232,0.419885,1.88273
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,centered,12,1,0.292683,0.330513,0.190642,0.419869,0.000297971,0.419571,2.02616
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,centered,13,0,0.298158,0.344948,0.205077,0.418297,0.000557469,0.417739,2.11748
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,centered,14,0,0.303634,0.347934,0.22001,0.394742,0.00129086,0.393451,2.25195
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,centered,15,0,0.317571,0.357889,0.234445,0.364261,0.00161809,0.362643,2.40455
en-zh-starved-23b,unigram_starved,en+zh,2009,de-fr,de,fr,1,0,0,centered,16,0,0.321553,0.335988,0.250871,0.257161,0.000512276,0.256649,2.63605
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,raw,0,0,0.0258835,0.0119462,0.00945744,0.0225839,-0.00124887,0.0238328,0.731766
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,raw,1,0,0.00298656,0,0,0.23679,0.228512,0.00827829,0.254992
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,raw,2,0,0.00149328,0.00149328,0,0.646001,0.641421,0.00457975,0.151312
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,raw,3,0,0.00149328,0.00149328,0,0.859957,0.857985,0.00197173,0.138422
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,raw,4,0,0.00298656,0.00149328,0,0.867368,0.86493,0.00243747,0.197867
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,raw,5,0,0.00298656,0.0049776,0,0.924631,0.893097,0.031534,0.401202
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,raw,6,0,0.0024888,0.00547536,0,0.911945,0.881014,0.0309318,0.376769
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,raw,7,0,0.0024888,0.0074664,0.00049776,0.892783,0.863022,0.0297611,0.370927
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,raw,8,0,0.00348432,0.00647088,0.00099552,0.869061,0.838513,0.0305481,0.411027
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,raw,9,0,0.00298656,0.00447984,0.00099552,0.830243,0.800479,0.0297643,0.487976
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,raw,10,0,0.00348432,0.00447984,0.00049776,0.798086,0.769116,0.0289701,0.488674
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,raw,11,0,0.00199104,0.0049776,0.00049776,0.803232,0.774373,0.0288595,0.553293
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,raw,12,1,0.0024888,0.0049776,0.00049776,0.80204,0.774765,0.0272746,0.593874
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,raw,13,0,0.00447984,0.00398208,0.00049776,0.794323,0.768836,0.0254877,0.636082
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,raw,14,0,0.00199104,0.00348432,0.00049776,0.732651,0.712483,0.0201682,0.614774
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,raw,15,0,0.00099552,0.00199104,0,0.608515,0.594132,0.0143833,0.518965
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,raw,16,0,0.00049776,0.00049776,0,0.633187,0.631208,0.00197833,0.0622641
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,centered,0,0,0.0413141,0.0368342,0.0278746,0.0454803,1.54405e-05,0.0454648,0.898413
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,centered,1,0,0.0049776,0.0074664,0.00199104,0.0256763,6.9209e-05,0.0256071,0.409236
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,centered,2,0,0.0119462,0.0109507,0.00647088,0.0319654,6.19234e-05,0.0319035,0.508444
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,centered,3,0,0.0194126,0.0199104,0.014435,0.0383892,0.000110692,0.0382785,0.64303
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,centered,4,0,0.0209059,0.0194126,0.014435,0.0554318,0.000325552,0.0551063,0.872826
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,centered,5,0,0.0114485,0.00547536,0,0.377536,0.00364564,0.373891,0.805094
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,centered,6,0,0.0149328,0.00547536,0.00099552,0.353729,0.00260053,0.351129,0.824171
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,centered,7,0,0.0214037,0.00696864,0.0024888,0.332077,0.00183416,0.330243,0.8518
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,centered,8,0,0.0233947,0.0074664,0.0024888,0.319197,0.000935019,0.318262,0.877206
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,centered,9,0,0.0214037,0.00547536,0.0024888,0.303808,0.000435108,0.303372,0.886596
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,centered,10,0,0.0283723,0.00895968,0.00348432,0.291744,0.000249304,0.291495,0.94836
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,centered,11,0,0.0308611,0.0114485,0.00398208,0.292661,0.000312675,0.292348,0.980184
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,centered,12,1,0.0333499,0.012444,0.00447984,0.284069,0.000449945,0.283619,1.01817
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,centered,13,0,0.0333499,0.0154306,0.0049776,0.276908,0.000897924,0.27601,1.05281
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,centered,14,0,0.0298656,0.0154306,0.00547536,0.241208,0.0019313,0.239277,1.07159
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,centered,15,0,0.0283723,0.0184171,0.0074664,0.200864,0.00231759,0.198546,1.07297
en-zh-starved-23b,unigram_starved,en+zh,2009,de-ar,de,ar,0,0,0,centered,16,0,0.0278746,0.0263813,0.0139373,0.0595478,0.000120483,0.0594273,0.989395
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,raw,0,0,0.0398208,0.024888,0.0209059,0.0794134,0.0471881,0.0322253,0.768079
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,raw,1,0,0.0482827,0.0278746,0.0214037,0.238367,0.210277,0.0280902,0.994658
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,raw,2,0,0.0423096,0.0074664,0.00298656,0.723502,0.713904,0.00959827,0.654249
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,raw,3,0,0.0293678,0.0099552,0.00597312,0.899236,0.895387,0.00384911,0.514429
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,raw,4,0,0.0233947,0.0189149,0.010453,0.906515,0.902081,0.00443338,0.647906
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,raw,5,0,0.0233947,0.0154306,0.00597312,0.950672,0.921002,0.0296706,0.695908
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,raw,6,0,0.0238925,0.0199104,0.00647088,0.932248,0.9024,0.0298481,0.694658
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,raw,7,0,0.0243902,0.022897,0.00597312,0.904251,0.874702,0.0295485,0.719853
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,raw,8,0,0.0149328,0.0233947,0.00447984,0.858003,0.826862,0.0311408,0.783057
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,raw,9,0,0.0139373,0.0199104,0.00447984,0.798777,0.766167,0.0326097,0.885347
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,raw,10,0,0.0174216,0.022897,0.0049776,0.764112,0.729302,0.0348101,0.971111
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,raw,11,0,0.0204082,0.0298656,0.00895968,0.748438,0.710266,0.0381728,1.0346
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,raw,12,1,0.0214037,0.0428074,0.0109507,0.735303,0.694304,0.0409991,1.05087
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,raw,13,0,0.0169238,0.0472872,0.0109507,0.713962,0.673294,0.0406679,0.977355
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,raw,14,0,0.0134395,0.0278746,0.0074664,0.667761,0.631153,0.036608,0.984421
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,raw,15,0,0.00945744,0.0114485,0.0049776,0.57688,0.54883,0.0280495,0.906391
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,raw,16,0,0.00099552,0.0024888,0.00099552,0.66833,0.660062,0.00826811,0.367129
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,centered,0,0,0.0492782,0.0433051,0.0313589,0.0431965,-3.10572e-05,0.0432276,0.928492
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,centered,1,0,0.110503,0.11996,0.0940767,0.0576375,-4.70035e-05,0.0576845,1.56994
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,centered,2,0,0.146341,0.165754,0.128422,0.068443,0.000118354,0.0683247,1.9905
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,centered,3,0,0.155799,0.174714,0.133897,0.0762687,0.000154464,0.0761142,2.05474
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,centered,4,0,0.179691,0.187656,0.138875,0.0986654,0.00029529,0.0983701,2.15067
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,centered,5,0,0.0721752,0.0378298,0.00796416,0.413162,0.00524733,0.407914,0.977039
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,centered,6,0,0.0861125,0.0562469,0.0109507,0.381678,0.00385939,0.377819,1.08499
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,centered,7,0,0.118965,0.0886013,0.0253858,0.351725,0.00284753,0.348877,1.2391
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,centered,8,0,0.141862,0.122449,0.0472872,0.322317,0.00173629,0.320581,1.38455
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,centered,9,0,0.147835,0.157292,0.0612245,0.298566,0.000524718,0.298041,1.53398
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,centered,10,0,0.179194,0.215032,0.0950722,0.291041,0.000124178,0.290917,1.75072
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,centered,11,0,0.187656,0.250373,0.110005,0.288984,-0.000181007,0.289165,1.88707
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,centered,12,1,0.205575,0.297661,0.12892,0.290801,-0.000288322,0.29109,2.03325
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,centered,13,0,0.207068,0.300647,0.13788,0.27589,-0.00025179,0.276142,2.13008
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,centered,14,0,0.21553,0.28671,0.147835,0.259008,-6.34033e-05,0.259072,2.3017
en-zh-starved-23b,unigram_starved,en+zh,2009,de-zh,de,zh,0,0,1,centered,15,0,0.23992,0.277252,0.162768,0.231661,0.000130396,0.231531,2.54255
