model,tok,train_langs,pair,a,b,same_script,trained_pair,n_trained_in_pair,variant,which_layer,layer,top1_a2b,top1_b2a,mutual_nn,cosine_matched,cosine_nonmatched,cosine_margin,dprime,cka
ar-fair-2b,unigram_destarved,ar,fr-zh,fr,zh,0,0,0,centered,best,0,0.072673,0.0597312,0.0462917,0.0627748,0.000125392,0.0626494,0.866003,0.106146
ar-fair-2b,unigram_destarved,ar,ar-zh,ar,zh,0,0,1,raw,ref,12,0.00149328,0.00398208,0.00049776,0.909537,0.907806,0.00173126,0.0856962,0.269569
ar-fair-2b,unigram_destarved,ar,ar-zh,ar,zh,0,0,1,raw,best,0,0.0189149,0.0129418,0.00796416,0.0541833,0.0337709,0.0204124,0.332932,0.133062
ar-fair-2b,unigram_destarved,ar,ar-zh,ar,zh,0,0,1,centered,ref,12,0.022897,0.0209059,0.00945744,0.066339,-2.13507e-05,0.0663604,0.934316,0.261365
ar-fair-2b,unigram_destarved,ar,ar-zh,ar,zh,0,0,1,centered,best,0,0.0447984,0.0343454,0.0263813,0.0314296,-3.83146e-05,0.0314679,0.630869,0.131418
ar-fair-5b,unigram_destarved,ar,en-de,en,de,1,0,0,raw,ref,12,0.051767,0.0522648,0.0288701,0.874227,0.859714,0.0145129,0.73834,0.460511
ar-fair-5b,unigram_destarved,ar,en-de,en,de,1,0,0,raw,best,0,0.178198,0.156794,0.12444,0.278573,0.150974,0.1276,2.08989,0.240284
ar-fair-5b,unigram_destarved,ar,en-de,en,de,1,0,0,centered,ref,12,0.386262,0.338477,0.288701,0.241858,-5.12391e-05,0.241909,2.97567,0.450104
ar-fair-5b,unigram_destarved,ar,en-de,en,de,1,0,0,centered,best,7,0.368342,0.362867,0.310602,0.25958,0.000159844,0.25942,2.89789,0.468008
ar-fair-5b,unigram_destarved,ar,en-fr,en,fr,1,0,0,raw,ref,12,0.149328,0.147337,0.0796416,0.906235,0.883109,0.0231262,1.65537,0.547065
ar-fair-5b,unigram_destarved,ar,en-fr,en,fr,1,0,0,raw,best,1,0.258835,0.159283,0.138875,0.561614,0.459857,0.101757,2.3328,0.327287
ar-fair-5b,unigram_destarved,ar,en-fr,en,fr,1,0,0,centered,ref,12,0.741663,0.733698,0.662021,0.363846,-8.89321e-05,0.363935,4.25097,0.534491
ar-fair-5b,unigram_destarved,ar,en-fr,en,fr,1,0,0,centered,best,12,0.741663,0.733698,0.662021,0.363846,-8.89321e-05,0.363935,4.25097,0.534491
ar-fair-5b,unigram_destarved,ar,en-ar,en,ar,0,0,1,raw,ref,12,0.85565,0.810353,0.736187,0.90763,0.859612,0.0480179,3.82318,0.710462
ar-fair-5b,unigram_destarved,ar,en-ar,en,ar,0,0,1,raw,best,12,0.85565,0.810353,0.736187,0.90763,0.859612,0.0480179,3.82318,0.710462
ar-fair-5b,unigram_destarved,ar,en-ar,en,ar,0,0,1,centered,ref,12,0.990045,0.980587,0.974116,0.529472,-0.000221657,0.529694,7.06735,0.709332
ar-fair-5b,unigram_destarved,ar,en-ar,en,ar,0,0,1,centered,best,11,0.991538,0.983076,0.978099,0.513351,-0.000217487,0.513569,6.87303,0.696212
ar-fair-5b,unigram_destarved,ar,en-zh,en,zh,0,0,0,raw,ref,12,0.0074664,0.010453,0.0049776,0.842654,0.835795,0.00685927,0.23788,0.338709
ar-fair-5b,unigram_destarved,ar,en-zh,en,zh,0,0,0,raw,best,0,0.0562469,0.0348432,0.0238925,0.109773,0.0586197,0.0511537,1.06074,0.149868
ar-fair-5b,unigram_destarved,ar,en-zh,en,zh,0,0,0,centered,ref,12,0.0866103,0.0562469,0.039323,0.119815,1.61285e-05,0.119799,1.45464,0.331288
ar-fair-5b,unigram_destarved,ar,en-zh,en,zh,0,0,0,centered,best,0,0.0955699,0.0821304,0.0632155,0.0842398,5.77974e-05,0.084182,1.11168,0.145741
ar-fair-5b,unigram_destarved,ar,de-fr,de,fr,1,0,0,raw,ref,12,0.0547536,0.0836237,0.037332,0.922632,0.909972,0.0126593,1.14254,0.461524
ar-fair-5b,unigram_destarved,ar,de-fr,de,fr,1,0,0,raw,best,0,0.104032,0.0950722,0.0666999,0.348918,0.263366,0.0855516,1.24844,0.164511
ar-fair-5b,unigram_destarved,ar,de-fr,de,fr,1,0,0,centered,ref,12,0.223992,0.25336,0.181682,0.255856,0.000361707,0.255494,2.24345,0.432023
ar-fair-5b,unigram_destarved,ar,de-fr,de,fr,1,0,0,centered,best,11,0.236436,0.250373,0.189149,0.263641,0.000340835,0.2633,2.26701,0.466121
ar-fair-5b,unigram_destarved,ar,de-ar,de,ar,0,0,1,raw,ref,12,0.0149328,0.00696864,0.00398208,0.806693,0.797156,0.00953695,0.645499,0.353078
ar-fair-5b,unigram_destarved,ar,de-ar,de,ar,0,0,1,raw,best,0,0.0308611,0.024888,0.0174216,0.0371261,-0.00098096,0.0381071,0.836028,0.124907
ar-fair-5b,unigram_destarved,ar,de-ar,de,ar,0,0,1,centered,ref,12,0.176207,0.199602,0.121951,0.13676,-9.16668e-05,0.136851,2.31254,0.354097
ar-fair-5b,unigram_destarved,ar,de-ar,de,ar,0,0,1,centered,best,11,0.180687,0.213041,0.129418,0.144903,-7.51078e-05,0.144978,2.32696,0.376065
ar-fair-5b,unigram_destarved,ar,de-zh,de,zh,0,0,0,raw,ref,12,0.0139373,0.0099552,0.00597312,0.922359,0.91504,0.00731912,0.580696,0.384438
ar-fair-5b,unigram_destarved,ar,de-zh,de,zh,0,0,0,raw,best,0,0.0512693,0.0263813,0.0164261,0.207957,0.159964,0.0479932,0.83728,0.126612
ar-fair-5b,unigram_destarved,ar,de-zh,de,zh,0,0,0,centered,ref,12,0.0567446,0.0452962,0.0263813,0.168011,0.000921636,0.167089,1.19126,0.363596
ar-fair-5b,unigram_destarved,ar,de-zh,de,zh,0,0,0,centered,best,0,0.0861125,0.0781483,0.0562469,0.0895142,0.000519983,0.0889942,1.03611,0.117599
ar-fair-5b,unigram_destarved,ar,fr-ar,fr,ar,0,0,1,raw,ref,12,0.0283723,0.0179194,0.00597312,0.833302,0.816159,0.0171432,1.30461,0.443802
ar-fair-5b,unigram_destarved,ar,fr-ar,fr,ar,0,0,1,raw,best,0,0.0283723,0.0323544,0.0179194,0.0648754,0.0219156,0.0429599,1.00093,0.127872
ar-fair-5b,unigram_destarved,ar,fr-ar,fr,ar,0,0,1,centered,ref,12,0.524141,0.507218,0.398208,0.232519,-9.42208e-05,0.232613,3.70653,0.439924
ar-fair-5b,unigram_destarved,ar,fr-ar,fr,ar,0,0,1,centered,best,11,0.526132,0.512195,0.400199,0.238063,-9.03127e-05,0.238153,3.64775,0.460698
ar-fair-5b,unigram_destarved,ar,fr-zh,fr,zh,0,0,0,raw,ref,12,0.0099552,0.0099552,0.00298656,0.893699,0.887041,0.00665763,0.426596,0.339748
ar-fair-5b,unigram_destarved,ar,fr-zh,fr,zh,0,0,0,raw,best,0,0.0303634,0.0253858,0.0134395,0.172506,0.132922,0.0395847,0.755223,0.112819
ar-fair-5b,unigram_destarved,ar,fr-zh,fr,zh,0,0,0,centered,ref,12,0.0617222,0.0403186,0.0283723,0.142629,0.000439648,0.142189,1.26382,0.317081
ar-fair-5b,unigram_destarved,ar,fr-zh,fr,zh,0,0,0,centered,best,0,0.0696864,0.0652066,0.0457939,0.075406,0.000176127,0.0752299,0.931151,0.108151
ar-fair-5b,unigram_destarved,ar,ar-zh,ar,zh,0,0,1,raw,ref,12,0.00149328,0.00895968,0.00099552,0.777383,0.772057,0.00532574,0.125155,0.291638
ar-fair-5b,unigram_destarved,ar,ar-zh,ar,zh,0,0,1,raw,best,1,0.0109507,0.0129418,0.00597312,0.296676,0.283179,0.0134969,0.351332,0.140978
ar-fair-5b,unigram_destarved,ar,ar-zh,ar,zh,0,0,1,centered,ref,12,0.047785,0.0343454,0.0169238,0.0804674,-8.31102e-05,0.0805505,1.30558,0.29209
ar-fair-5b,unigram_destarved,ar,ar-zh,ar,zh,0,0,1,centered,best,7,0.060229,0.039323,0.0253858,0.0878857,0.000156082,0.0877296,1.23793,0.369162
ar-fair-8b,unigram_destarved,ar,en-de,en,de,1,0,0,raw,ref,12,0.0492782,0.0701842,0.0318566,0.849988,0.82917,0.0208179,0.759482,0.521982
ar-fair-8b,unigram_destarved,ar,en-de,en,de,1,0,0,raw,best,0,0.19114,0.164261,0.126929,0.28092,0.146645,0.134275,2.12062,0.233008
ar-fair-8b,unigram_destarved,ar,en-de,en,de,1,0,0,centered,ref,12,0.417621,0.340468,0.289199,0.267632,-9.63478e-05,0.267729,2.96542,0.511694
ar-fair-8b,unigram_destarved,ar,en-de,en,de,1,0,0,centered,best,7,0.416127,0.416127,0.356396,0.268772,0.000198538,0.268574,3.19327,0.473593
ar-fair-8b,unigram_destarved,ar,en-fr,en,fr,1,0,0,raw,ref,12,0.207068,0.310105,0.152812,0.888837,0.853277,0.0355593,2.00565,0.62538
ar-fair-8b,unigram_destarved,ar,en-fr,en,fr,1,0,0,raw,best,11,0.301145,0.420607,0.238925,0.909877,0.874667,0.0352098,2.19576,0.646939
ar-fair-8b,unigram_destarved,ar,en-fr,en,fr,1,0,0,centered,ref,12,0.827277,0.811349,0.745645,0.416182,-0.000147152,0.416329,4.55204,0.610835
ar-fair-8b,unigram_destarved,ar,en-fr,en,fr,1,0,0,centered,best,11,0.832255,0.813838,0.750622,0.426221,-0.000171213,0.426392,4.44911,0.630024
ar-fair-8b,unigram_destarved,ar,en-ar,en,ar,0,0,1,raw,ref,12,0.922847,0.894973,0.847685,0.901311,0.835379,0.0659318,4.10735,0.74782
ar-fair-8b,unigram_destarved,ar,en-ar,en,ar,0,0,1,raw,best,12,0.922847,0.894973,0.847685,0.901311,0.835379,0.0659318,4.10735,0.74782
ar-fair-8b,unigram_destarved,ar,en-ar,en,ar,0,0,1,centered,ref,12,0.990543,0.981085,0.97561,0.567246,-0.000236443,0.567482,7.00185,0.745792
ar-fair-8b,unigram_destarved,ar,en-ar,en,ar,0,0,1,centered,best,13,0.992534,0.979592,0.976108,0.592207,-0.000214828,0.592421,7.03831,0.756163
ar-fair-8b,unigram_destarved,ar,en-zh,en,zh,0,0,0,raw,ref,12,0.0114485,0.0169238,0.00696864,0.823294,0.811407,0.0118867,0.320616,0.464642
ar-fair-8b,unigram_destarved,ar,en-zh,en,zh,0,0,0,raw,best,0,0.0582379,0.035341,0.0253858,0.124658,0.0667502,0.057908,1.15684,0.151597
ar-fair-8b,unigram_destarved,ar,en-zh,en,zh,0,0,0,centered,ref,12,0.103534,0.0557491,0.0403186,0.155039,-2.55077e-05,0.155065,1.59909,0.446194
ar-fair-8b,unigram_destarved,ar,en-zh,en,zh,0,0,0,centered,best,0,0.0985565,0.0841215,0.0681931,0.0946692,6.35727e-05,0.0946057,1.18747,0.148085
ar-fair-8b,unigram_destarved,ar,de-fr,de,fr,1,0,0,raw,ref,12,0.0522648,0.0701842,0.0308611,0.891708,0.873337,0.0183717,1.26499,0.554485
ar-fair-8b,unigram_destarved,ar,de-fr,de,fr,1,0,0,raw,best,0,0.12444,0.110503,0.0781483,0.33989,0.247604,0.0922864,1.37126,0.159161
ar-fair-8b,unigram_destarved,ar,de-fr,de,fr,1,0,0,centered,ref,12,0.240418,0.289199,0.196117,0.28402,0.000309612,0.283711,2.31485,0.518202
ar-fair-8b,unigram_destarved,ar,de-fr,de,fr,1,0,0,centered,best,7,0.252364,0.266302,0.213041,0.232641,0.000477131,0.232164,2.38929,0.384552
ar-fair-8b,unigram_destarved,ar,de-ar,de,ar,0,0,1,raw,ref,12,0.0099552,0.0129418,0.00398208,0.790823,0.775833,0.0149904,0.941343,0.434727
ar-fair-8b,unigram_destarved,ar,de-ar,de,ar,0,0,1,raw,best,0,0.0348432,0.0343454,0.0214037,0.0556798,0.0139825,0.0416973,0.913975,0.120394
ar-fair-8b,unigram_destarved,ar,de-ar,de,ar,0,0,1,centered,ref,12,0.192135,0.241911,0.1334,0.172227,-0.000122817,0.172349,2.3633,0.435174
ar-fair-8b,unigram_destarved,ar,de-ar,de,ar,0,0,1,centered,best,7,0.203086,0.223992,0.143355,0.150595,0.000224349,0.15037,2.38668,0.414291
ar-fair-8b,unigram_destarved,ar,de-zh,de,zh,0,0,0,raw,ref,12,0.00895968,0.012444,0.00447984,0.907655,0.896022,0.0116329,0.693736,0.4574
ar-fair-8b,unigram_destarved,ar,de-zh,de,zh,0,0,0,raw,best,0,0.0447984,0.0298656,0.0184171,0.235389,0.183276,0.0521134,0.863405,0.12619
ar-fair-8b,unigram_destarved,ar,de-zh,de,zh,0,0,0,centered,ref,12,0.0557491,0.0348432,0.0209059,0.203614,0.000946524,0.202667,1.19794,0.436638
ar-fair-8b,unigram_destarved,ar,de-zh,de,zh,0,0,0,centered,best,0,0.0846192,0.072673,0.0512693,0.0959075,0.000581149,0.0953264,1.05961,0.11775
ar-fair-8b,unigram_destarved,ar,fr-ar,fr,ar,0,0,1,raw,ref,12,0.0363365,0.0318566,0.00846192,0.817408,0.789629,0.0277784,1.84425,0.536573
ar-fair-8b,unigram_destarved,ar,fr-ar,fr,ar,0,0,1,raw,best,0,0.0388253,0.0487805,0.0258835,0.0718145,0.0230825,0.048732,1.14293,0.124689
ar-fair-8b,unigram_destarved,ar,fr-ar,fr,ar,0,0,1,centered,ref,12,0.662021,0.648084,0.537581,0.291928,-0.00014693,0.292075,4.02506,0.532219
ar-fair-8b,unigram_destarved,ar,fr-ar,fr,ar,0,0,1,centered,best,13,0.673967,0.634644,0.553011,0.301898,-0.000115785,0.302014,4.11555,0.509668
ar-fair-8b,unigram_destarved,ar,fr-zh,fr,zh,0,0,0,raw,ref,12,0.0119462,0.0139373,0.00298656,0.872402,0.860997,0.0114051,0.594659,0.449236
ar-fair-8b,unigram_destarved,ar,fr-zh,fr,zh,0,0,0,raw,best,0,0.0363365,0.0288701,0.0149328,0.184792,0.139806,0.0449856,0.849316,0.114833
ar-fair-8b,unigram_destarved,ar,fr-zh,fr,zh,0,0,0,centered,ref,12,0.0716775,0.0403186,0.024888,0.181039,0.000342949,0.180696,1.37994,0.418658
ar-fair-8b,unigram_destarved,ar,fr-zh,fr,zh,0,0,0,centered,best,0,0.0756595,0.0597312,0.0443006,0.0840096,0.000146212,0.0838633,1.00425,0.109986
ar-fair-8b,unigram_destarved,ar,ar-zh,ar,zh,0,0,1,raw,ref,12,0.00398208,0.00597312,0.00149328,0.770585,0.760955,0.00962928,0.170614,0.421523
ar-fair-8b,unigram_destarved,ar,ar-zh,ar,zh,0,0,1,raw,best,1,0.0149328,0.0149328,0.00846192,0.244904,0.230279,0.0146251,0.407671,0.153567
ar-fair-8b,unigram_destarved,ar,ar-zh,ar,zh,0,0,1,centered,ref,12,0.0647088,0.0368342,0.0209059,0.11289,-9.05167e-05,0.112981,1.44049,0.413291
ar-fair-8b,unigram_destarved,ar,ar-zh,ar,zh,0,0,1,centered,best,1,0.0333499,0.0298656,0.0238925,0.0343243,-1.86591e-05,0.034343,0.732203,0.152734
ar-fair,unigram_destarved,ar,en-de,en,de,1,0,0,raw,ref,12,0.0438029,0.06222,0.0288701,0.757434,0.701572,0.0558617,0.869301,0.754387
ar-fair,unigram_destarved,ar,en-de,en,de,1,0,0,raw,best,0,0.192633,0.183176,0.140368,0.306793,0.169271,0.137523,2.06952,0.223698
ar-fair,unigram_destarved,ar,en-de,en,de,1,0,0,centered,ref,12,0.499751,0.33997,0.261822,0.406025,-0.000415292,0.40644,2.50506,0.72778
ar-fair,unigram_destarved,ar,en-de,en,de,1,0,0,centered,best,4,0.446989,0.454953,0.391737,0.262771,0.000137966,0.262633,3.44925,0.43459
ar-fair,unigram_destarved,ar,en-fr,en,fr,1,0,0,raw,ref,12,0.387755,0.737183,0.371329,0.8573,0.764497,0.0928032,2.04555,0.799529
ar-fair,unigram_destarved,ar,en-fr,en,fr,1,0,0,raw,best,11,0.459433,0.810353,0.442509,0.89007,0.803232,0.0868385,1.8682,0.808319
ar-fair,unigram_destarved,ar,en-fr,en,fr,1,0,0,centered,ref,12,0.918367,0.900448,0.843206,0.599011,-0.000336068,0.599347,4.00956,0.783464
ar-fair,unigram_destarved,ar,en-fr,en,fr,1,0,0,centered,best,13,0.929816,0.929318,0.881035,0.594882,-0.000197334,0.595079,4.47858,0.759433
ar-fair,unigram_destarved,ar,en-ar,en,ar,0,0,1,raw,ref,12,0.936784,0.93778,0.887008,0.876237,0.748903,0.127333,3.03531,0.776011
ar-fair,unigram_destarved,ar,en-ar,en,ar,0,0,1,raw,best,13,0.957193,0.967148,0.932802,0.849662,0.695008,0.154654,3.58807,0.768463
ar-fair,unigram_destarved,ar,en-ar,en,ar,0,0,1,centered,ref,12,0.95769,0.967646,0.930811,0.654763,4.85646e-05,0.654715,4.96461,0.773211
ar-fair,unigram_destarved,ar,en-ar,en,ar,0,0,1,centered,best,14,0.979094,0.972125,0.958188,0.673136,-5.45426e-05,0.673191,6.13745,0.774531
ar-fair,unigram_destarved,ar,en-zh,en,zh,0,0,0,raw,ref,12,0.0154306,0.047785,0.00696864,0.76368,0.714571,0.0491086,0.804554,0.675065
ar-fair,unigram_destarved,ar,en-zh,en,zh,0,0,0,raw,best,0,0.0587357,0.0388253,0.026879,0.149315,0.0806599,0.0686553,1.34136,0.140654
ar-fair,unigram_destarved,ar,en-zh,en,zh,0,0,0,centered,ref,12,0.236436,0.107018,0.0562469,0.331024,-1.10507e-05,0.331035,1.86549,0.642319
ar-fair,unigram_destarved,ar,en-zh,en,zh,0,0,0,centered,best,14,0.232952,0.147835,0.0925834,0.285754,0.000163344,0.285591,2.21684,0.544016
ar-fair,unigram_destarved,ar,de-fr,de,fr,1,0,0,raw,ref,12,0.0502738,0.0647088,0.0283723,0.800553,0.747792,0.0527616,1.30842,0.7597
ar-fair,unigram_destarved,ar,de-fr,de,fr,1,0,0,raw,best,0,0.136386,0.114983,0.087108,0.344618,0.248519,0.096099,1.5274,0.156242
ar-fair,unigram_destarved,ar,de-fr,de,fr,1,0,0,centered,ref,12,0.296665,0.40219,0.21553,0.424245,0.000244556,0.424,2.106,0.719033
ar-fair,unigram_destarved,ar,de-fr,de,fr,1,0,0,centered,best,14,0.340966,0.41563,0.272773,0.385987,0.000895377,0.385092,2.54788,0.612518
ar-fair,unigram_destarved,ar,de-ar,de,ar,0,0,1,raw,ref,12,0.0617222,0.022897,0.0139373,0.693743,0.644819,0.0489242,1.21936,0.667055
ar-fair,unigram_destarved,ar,de-ar,de,ar,0,0,1,raw,best,0,0.0443006,0.0592334,0.0293678,0.0712326,0.02653,0.0447026,1.09043,0.129841
ar-fair,unigram_destarved,ar,de-ar,de,ar,0,0,1,centered,ref,12,0.190642,0.332006,0.122449,0.314678,-0.000462243,0.31514,1.99033,0.649211
ar-fair,unigram_destarved,ar,de-ar,de,ar,0,0,1,centered,best,14,0.267795,0.321553,0.184669,0.280199,6.72293e-05,0.280131,2.5132,0.53051
ar-fair,unigram_destarved,ar,de-zh,de,zh,0,0,0,raw,ref,12,0.0129418,0.0179194,0.00597312,0.803194,0.761823,0.0413712,0.932494,0.618465
ar-fair,unigram_destarved,ar,de-zh,de,zh,0,0,0,raw,best,0,0.0637133,0.0398208,0.026879,0.258494,0.198482,0.0600124,1.01318,0.137176
ar-fair,unigram_destarved,ar,de-zh,de,zh,0,0,0,centered,ref,12,0.0940767,0.0647088,0.0238925,0.354589,0.000541288,0.354047,1.36743,0.594719
ar-fair,unigram_destarved,ar,de-zh,de,zh,0,0,0,centered,best,0,0.0856147,0.072673,0.051767,0.107199,0.000509399,0.10669,1.18079,0.129082
ar-fair,unigram_destarved,ar,fr-ar,fr,ar,0,0,1,raw,ref,12,0.542061,0.167745,0.129418,0.774297,0.688688,0.0856089,2.20423,0.729994
ar-fair,unigram_destarved,ar,fr-ar,fr,ar,0,0,1,raw,best,12,0.542061,0.167745,0.129418,0.774297,0.688688,0.0856089,2.20423,0.729994
ar-fair,unigram_destarved,ar,fr-ar,fr,ar,0,0,1,centered,ref,12,0.777003,0.827277,0.670981,0.491091,-0.000345117,0.491436,3.6286,0.722781
ar-fair,unigram_destarved,ar,fr-ar,fr,ar,0,0,1,centered,best,14,0.854654,0.817322,0.7556,0.474158,3.24438e-05,0.474126,4.56105,0.667484
ar-fair,unigram_destarved,ar,fr-zh,fr,zh,0,0,0,raw,ref,12,0.0154306,0.0179194,0.00348432,0.787739,0.74244,0.0452992,1.04104,0.627954
ar-fair,unigram_destarved,ar,fr-zh,fr,zh,0,0,0,raw,best,0,0.0368342,0.0298656,0.0154306,0.208253,0.156795,0.0514582,0.992414,0.120025
ar-fair,unigram_destarved,ar,fr-zh,fr,zh,0,0,0,centered,ref,12,0.172225,0.0856147,0.0348432,0.339303,0.000158381,0.339145,1.67504,0.600051
ar-fair,unigram_destarved,ar,fr-zh,fr,zh,0,0,0,centered,best,14,0.181185,0.109507,0.0637133,0.296521,0.000648758,0.295872,1.9867,0.525052
ar-fair,unigram_destarved,ar,ar-zh,ar,zh,0,0,1,raw,ref,12,0.0114485,0.0283723,0.0049776,0.706003,0.659816,0.0461877,0.64677,0.627036
ar-fair,unigram_destarved,ar,ar-zh,ar,zh,0,0,1,raw,best,0,0.0398208,0.012444,0.00846192,0.0537267,0.0203353,0.0333914,0.96429,0.126009
ar-fair,unigram_destarved,ar,ar-zh,ar,zh,0,0,1,centered,ref,12,0.187158,0.0766551,0.0343454,0.278501,1.40858e-05,0.278487,1.75077,0.597746
ar-fair,unigram_destarved,ar,ar-zh,ar,zh,0,0,1,centered,best,14,0.190144,0.111996,0.0676954,0.23299,0.000146793,0.232843,2.09614,0.495129
ar-starved-12b,unigram_starved,ar,en-de,en,de,1,0,0,raw,ref,12,0.0283723,0.0258835,0.0169238,0.806317,0.782126,0.0241907,0.554516,0.583728
ar-starved-12b,unigram_starved,ar,en-de,en,de,1,0,0,raw,best,0,0.0970632,0.0980587,0.0676954,0.367722,0.272997,0.0947253,1.37897,0.188586
ar-starved-12b,unigram_starved,ar,en-de,en,de,1,0,0,centered,ref,12,0.336984,0.298656,0.233947,0.265692,-0.00023815,0.26593,2.58182,0.569183
ar-starved-12b,unigram_starved,ar,en-de,en,de,1,0,0,centered,best,8,0.327028,0.32454,0.277252,0.219591,0.000317743,0.219273,2.70796,0.363843
ar-starved-12b,unigram_starved,ar,en-fr,en,fr,1,0,0,raw,ref,12,0.0637133,0.147337,0.0507715,0.854586,0.818605,0.0359803,1.13957,0.645921
ar-starved-12b,unigram_starved,ar,en-fr,en,fr,1,0,0,raw,best,0,0.153808,0.103534,0.0741663,0.431086,0.313332,0.117755,1.81748,0.257745
ar-starved-12b,unigram_starved,ar,en-fr,en,fr,1,0,0,centered,ref,12,0.653061,0.617222,0.536088,0.379121,-0.000227502,0.379349,3.49666,0.631614
ar-starved-12b,unigram_starved,ar,en-fr,en,fr,1,0,0,centered,best,12,0.653061,0.617222,0.536088,0.379121,-0.000227502,0.379349,3.49666,0.631614
ar-starved-12b,unigram_starved,ar,en-ar,en,ar,0,0,1,raw,ref,12,0.39323,0.471379,0.267297,0.866008,0.81637,0.0496378,2.67947,0.71901
ar-starved-12b,unigram_starved,ar,en-ar,en,ar,0,0,1,raw,best,13,0.498258,0.538576,0.350423,0.852037,0.791324,0.0607127,2.85429,0.717686
ar-starved-12b,unigram_starved,ar,en-ar,en,ar,0,0,1,centered,ref,12,0.939273,0.939771,0.900448,0.454588,-0.000136224,0.454724,5.08282,0.713313
ar-starved-12b,unigram_starved,ar,en-ar,en,ar,0,0,1,centered,best,13,0.944251,0.938776,0.906421,0.478541,-0.00010815,0.478649,5.48281,0.712957
ar-starved-12b,unigram_starved,ar,en-zh,en,zh,0,0,0,raw,ref,12,0.00398208,0.00647088,0.0024888,0.720014,0.704119,0.0158954,0.172455,0.510654
ar-starved-12b,unigram_starved,ar,en-zh,en,zh,0,0,0,raw,best,0,0.0258835,0.0298656,0.0154306,0.151632,0.107705,0.043927,0.838672,0.175297
ar-starved-12b,unigram_starved,ar,en-zh,en,zh,0,0,0,centered,ref,12,0.0776506,0.0457939,0.0283723,0.164616,-0.000232556,0.164848,1.48448,0.500224
ar-starved-12b,unigram_starved,ar,en-zh,en,zh,0,0,0,centered,best,0,0.072673,0.0557491,0.0443006,0.0930801,-9.62556e-06,0.0930898,1.08863,0.17511
ar-starved-12b,unigram_starved,ar,de-fr,de,fr,1,0,0,raw,ref,12,0.037332,0.0607267,0.0238925,0.864823,0.842219,0.0226046,1.08609,0.632585
ar-starved-12b,unigram_starved,ar,de-fr,de,fr,1,0,0,raw,best,11,0.0587357,0.100548,0.0433051,0.897317,0.875535,0.0217825,1.13602,0.685
ar-starved-12b,unigram_starved,ar,de-fr,de,fr,1,0,0,centered,ref,12,0.203584,0.215032,0.144848,0.268198,0.000232459,0.267966,2.015,0.591409
ar-starved-12b,unigram_starved,ar,de-fr,de,fr,1,0,0,centered,best,12,0.203584,0.215032,0.144848,0.268198,0.000232459,0.267966,2.015,0.591409
ar-starved-12b,unigram_starved,ar,de-ar,de,ar,0,0,1,raw,ref,12,0.00945744,0.0024888,0.00199104,0.67116,0.656456,0.0147039,0.566137,0.50597
ar-starved-12b,unigram_starved,ar,de-ar,de,ar,0,0,1,raw,best,0,0.0139373,0.0223992,0.00945744,0.0812429,0.0562205,0.0250224,0.549293,0.105499
ar-starved-12b,unigram_starved,ar,de-ar,de,ar,0,0,1,centered,ref,12,0.132902,0.172225,0.0900946,0.152109,-0.000191969,0.152301,1.94606,0.494959
ar-starved-12b,unigram_starved,ar,de-ar,de,ar,0,0,1,centered,best,12,0.132902,0.172225,0.0900946,0.152109,-0.000191969,0.152301,1.94606,0.494959
ar-starved-12b,unigram_starved,ar,de-zh,de,zh,0,0,0,raw,ref,12,0.00447984,0.0159283,0.00298656,0.809274,0.793716,0.0155582,0.386957,0.519847
ar-starved-12b,unigram_starved,ar,de-zh,de,zh,0,0,0,raw,best,0,0.0184171,0.0189149,0.0119462,0.158767,0.126733,0.0320347,0.580006,0.146734
ar-starved-12b,unigram_starved,ar,de-zh,de,zh,0,0,0,centered,ref,12,0.0378298,0.0273768,0.0134395,0.180042,0.000544611,0.179497,1.08566,0.48603
ar-starved-12b,unigram_starved,ar,de-zh,de,zh,0,0,0,centered,best,0,0.0403186,0.0338477,0.0233947,0.0716938,0.000166461,0.0715273,0.789997,0.136039
ar-starved-12b,unigram_starved,ar,fr-ar,fr,ar,0,0,1,raw,ref,12,0.0184171,0.00647088,0.00149328,0.728963,0.705205,0.0237584,1.17685,0.582053
ar-starved-12b,unigram_starved,ar,fr-ar,fr,ar,0,0,1,raw,best,0,0.00647088,0.0233947,0.00447984,0.0807559,0.0570417,0.0237143,0.5051,0.115533
ar-starved-12b,unigram_starved,ar,fr-ar,fr,ar,0,0,1,centered,ref,12,0.348432,0.392733,0.247387,0.236818,-0.000169517,0.236988,2.85148,0.571823
ar-starved-12b,unigram_starved,ar,fr-ar,fr,ar,0,0,1,centered,best,14,0.344948,0.356396,0.24888,0.216308,-0.000152798,0.216461,3.11816,0.462872
ar-starved-12b,unigram_starved,ar,fr-zh,fr,zh,0,0,0,raw,ref,12,0.00547536,0.00846192,0.00298656,0.791845,0.775419,0.0164257,0.354753,0.529093
ar-starved-12b,unigram_starved,ar,fr-zh,fr,zh,0,0,0,raw,best,0,0.0149328,0.0179194,0.00945744,0.162442,0.132375,0.0300669,0.555921,0.140216
ar-starved-12b,unigram_starved,ar,fr-zh,fr,zh,0,0,0,centered,ref,12,0.0522648,0.0318566,0.0179194,0.182733,0.00029475,0.182439,1.25397,0.493725
ar-starved-12b,unigram_starved,ar,fr-zh,fr,zh,0,0,0,centered,best,0,0.0368342,0.0363365,0.0253858,0.073784,1.88146e-06,0.0737821,0.827397,0.13592
