run,step,tokens,metric,value
de-ar__unigram_destarved,9541,8753905664.0,eval/flores_de_bpb,1.0712550009941424
de-ar__unigram_destarved,9541,8753905664.0,eval/holdout_ar_bpb,0.7529715729260267
de-ar__unigram_destarved,9541,8753905664.0,eval/holdout_de_bpb,0.9621233940683576
de-ar__unigram_destarved,10631,9753985024.0,eval/flores_ar_bpb,0.869470160599524
de-ar__unigram_destarved,10631,9753985024.0,eval/flores_de_bpb,1.056960446144089
de-ar__unigram_destarved,10631,9753985024.0,eval/holdout_ar_bpb,0.7487445348079333
de-ar__unigram_destarved,10631,9753985024.0,eval/holdout_de_bpb,0.9574615890485942
de-ar__unigram_destarved,11721,10754064384.0,eval/flores_ar_bpb,0.8670110390633308
de-ar__unigram_destarved,11721,10754064384.0,eval/flores_de_bpb,1.0509862254103783
de-ar__unigram_destarved,11721,10754064384.0,eval/holdout_ar_bpb,0.7473965517524177
de-ar__unigram_destarved,11721,10754064384.0,eval/holdout_de_bpb,0.9534196761710688
de-ar__unigram_destarved,12811,11754143744.0,eval/flores_ar_bpb,0.8587111757863769
de-ar__unigram_destarved,12811,11754143744.0,eval/flores_de_bpb,1.0350505540915549
de-ar__unigram_destarved,12811,11754143744.0,eval/holdout_ar_bpb,0.744315565960033
de-ar__unigram_destarved,12811,11754143744.0,eval/holdout_de_bpb,0.9499501817592987
de-fr__unigram_destarved,273,250478592.0,eval/flores_de_bpb,1.616555480976466
de-fr__unigram_destarved,273,250478592.0,eval/flores_fr_bpb,1.4462814638757655
de-fr__unigram_destarved,273,250478592.0,eval/holdout_de_bpb,1.5620456050280642
de-fr__unigram_destarved,273,250478592.0,eval/holdout_fr_bpb,1.4112321444529423
de-fr__unigram_destarved,546,500957184.0,eval/flores_de_bpb,1.347657373555306
de-fr__unigram_destarved,546,500957184.0,eval/flores_fr_bpb,1.2454017636766879
de-fr__unigram_destarved,546,500957184.0,eval/holdout_de_bpb,1.313112535605231
de-fr__unigram_destarved,546,500957184.0,eval/holdout_fr_bpb,1.1833153915112784
de-fr__unigram_destarved,819,751435776.0,eval/flores_de_bpb,1.2779043360763576
de-fr__unigram_destarved,819,751435776.0,eval/flores_fr_bpb,1.1696018486354194
de-fr__unigram_destarved,819,751435776.0,eval/holdout_de_bpb,1.2378635487473457
de-fr__unigram_destarved,819,751435776.0,eval/holdout_fr_bpb,1.112757462883414
de-fr__unigram_destarved,1092,1001914368.0,eval/flores_de_bpb,1.2279836067677172
de-fr__unigram_destarved,1092,1001914368.0,eval/flores_fr_bpb,1.1422123928189876
de-fr__unigram_destarved,1092,1001914368.0,eval/holdout_de_bpb,1.1983069190034663
de-fr__unigram_destarved,1092,1001914368.0,eval/holdout_fr_bpb,1.0725740351172632
de-fr__unigram_destarved,1365,1252392960.0,eval/flores_de_bpb,1.1919171225240832
de-fr__unigram_destarved,1365,1252392960.0,eval/flores_fr_bpb,1.081559564866732
de-fr__unigram_destarved,1365,1252392960.0,eval/holdout_de_bpb,1.1466209480444203
de-fr__unigram_destarved,1365,1252392960.0,eval/holdout_fr_bpb,1.025844672364895
de-fr__unigram_destarved,1638,1502871552.0,eval/flores_de_bpb,1.1713429139556735
de-fr__unigram_destarved,1638,1502871552.0,eval/flores_fr_bpb,1.0552268638825681
de-fr__unigram_destarved,1638,1502871552.0,eval/holdout_de_bpb,1.107720900408774
de-fr__unigram_destarved,1638,1502871552.0,eval/holdout_fr_bpb,0.990227391196199
de-fr__unigram_destarved,1911,1753350144.0,eval/flores_de_bpb,1.1247253803084991
de-fr__unigram_destarved,1911,1753350144.0,eval/flores_fr_bpb,1.0422884550055505
de-fr__unigram_destarved,1911,1753350144.0,eval/holdout_de_bpb,1.077004404459959
de-fr__unigram_destarved,1911,1753350144.0,eval/holdout_fr_bpb,0.9651536749507617
de-fr__unigram_destarved,2456,2253389824.0,eval/flores_de_bpb,1.1100908372174145
de-fr__unigram_destarved,2456,2253389824.0,eval/flores_fr_bpb,1.0102503451090121
de-fr__unigram_destarved,2456,2253389824.0,eval/holdout_de_bpb,1.0413005240320183
de-fr__unigram_destarved,2456,2253389824.0,eval/holdout_fr_bpb,0.932680601417435
de-fr__unigram_destarved,3001,2753429504.0,eval/flores_de_bpb,1.090131260629109
de-fr__unigram_destarved,3001,2753429504.0,eval/flores_fr_bpb,1.0017716151838585
de-fr__unigram_destarved,3001,2753429504.0,eval/holdout_de_bpb,1.0208706443966171
de-fr__unigram_destarved,3001,2753429504.0,eval/holdout_fr_bpb,0.9125185659679355
de-fr__unigram_destarved,3546,3253469184.0,eval/flores_de_bpb,1.0827036695063885
de-fr__unigram_destarved,3546,3253469184.0,eval/flores_fr_bpb,0.9948400430506357
de-fr__unigram_destarved,3546,3253469184.0,eval/holdout_de_bpb,1.0044632713208368
de-fr__unigram_destarved,3546,3253469184.0,eval/holdout_fr_bpb,0.8995578118051734
de-fr__unigram_destarved,4091,3753508864.0,eval/flores_de_bpb,1.0860930608733776
de-fr__unigram_destarved,4091,3753508864.0,eval/flores_fr_bpb,0.9823103860685855
de-fr__unigram_destarved,4091,3753508864.0,eval/holdout_de_bpb,0.9941915341437362
de-fr__unigram_destarved,4091,3753508864.0,eval/holdout_fr_bpb,0.8895084180860947
de-fr__unigram_destarved,4636,4253548544.0,eval/flores_de_bpb,1.06486663885004
de-fr__unigram_destarved,4636,4253548544.0,eval/flores_fr_bpb,0.981975477526597
de-fr__unigram_destarved,4636,4253548544.0,eval/holdout_de_bpb,0.9845190276728539
de-fr__unigram_destarved,4636,4253548544.0,eval/holdout_fr_bpb,0.8814864124538421
de-fr__unigram_destarved,5181,4753588224.0,eval/flores_de_bpb,1.0684281583099533
de-fr__unigram_destarved,5181,4753588224.0,eval/flores_fr_bpb,0.9741666352529039
de-fr__unigram_destarved,5181,4753588224.0,eval/holdout_de_bpb,0.9789521459472001
de-fr__unigram_destarved,5181,4753588224.0,eval/holdout_fr_bpb,0.8748041975996955
de-fr__unigram_destarved,6271,5753667584.0,eval/flores_de_bpb,1.049182643193735
de-fr__unigram_destarved,6271,5753667584.0,eval/flores_fr_bpb,0.9683106489846494
de-fr__unigram_destarved,6271,5753667584.0,eval/holdout_de_bpb,0.9685734597649746
de-fr__unigram_destarved,6271,5753667584.0,eval/holdout_fr_bpb,0.8659474434145005
de-fr__unigram_destarved,7361,6753746944.0,eval/flores_de_bpb,1.043076343756474
de-fr__unigram_destarved,7361,6753746944.0,eval/flores_fr_bpb,0.9638651111227519
de-fr__unigram_destarved,7361,6753746944.0,eval/holdout_de_bpb,0.9603808583347567
de-fr__unigram_destarved,7361,6753746944.0,eval/holdout_fr_bpb,0.858199083983226
de-fr__unigram_destarved,8451,7753826304.0,eval/flores_de_bpb,1.0417566786497992
de-fr__unigram_destarved,8451,7753826304.0,eval/flores_fr_bpb,0.9554696013740854
de-fr__unigram_destarved,8451,7753826304.0,eval/holdout_de_bpb,0.9551811858097078
de-fr__unigram_destarved,8451,7753826304.0,eval/holdout_fr_bpb,0.85327153635574
de-fr__unigram_destarved,9541,8753905664.0,eval/flores_de_bpb,1.0412955740680228
de-fr__unigram_destarved,9541,8753905664.0,eval/flores_fr_bpb,0.9529332925594305
de-fr__unigram_destarved,9541,8753905664.0,eval/holdout_de_bpb,0.950728475317525
de-fr__unigram_destarved,9541,8753905664.0,eval/holdout_fr_bpb,0.8500287047901519
de-fr__unigram_destarved,10631,9753985024.0,eval/flores_de_bpb,1.0269576834883607
de-fr__unigram_destarved,10631,9753985024.0,eval/flores_fr_bpb,0.9505223783357504
de-fr__unigram_destarved,10631,9753985024.0,eval/holdout_de_bpb,0.9464648643554143
de-fr__unigram_destarved,10631,9753985024.0,eval/holdout_fr_bpb,0.8464995046705305
de-fr__unigram_destarved,11721,10754064384.0,eval/flores_de_bpb,1.0335697507099058
de-fr__unigram_destarved,11721,10754064384.0,eval/flores_fr_bpb,0.9537781954566381
de-fr__unigram_destarved,11721,10754064384.0,eval/holdout_de_bpb,0.9430666151484417
de-fr__unigram_destarved,11721,10754064384.0,eval/holdout_fr_bpb,0.843834027785043
de-fr__unigram_destarved,12811,11754143744.0,eval/flores_de_bpb,1.0284133365528316
de-fr__unigram_destarved,12811,11754143744.0,eval/flores_fr_bpb,0.942940639047378
de-fr__unigram_destarved,12811,11754143744.0,eval/holdout_de_bpb,0.9399268760407362
de-fr__unigram_destarved,12811,11754143744.0,eval/holdout_fr_bpb,0.8404798866018394
de-fr__unigram_starved,273,250478592.0,eval/flores_de_bpb,1.7043214526381947
de-fr__unigram_starved,273,250478592.0,eval/flores_fr_bpb,1.5138816871884702
de-fr__unigram_starved,273,250478592.0,eval/holdout_de_bpb,1.6722137028295192
de-fr__unigram_starved,273,250478592.0,eval/holdout_fr_bpb,1.500435113396248
de-fr__unigram_starved,546,500957184.0,eval/flores_de_bpb,1.4375232135316145
de-fr__unigram_starved,546,500957184.0,eval/flores_fr_bpb,1.2854879341512093
de-fr__unigram_starved,546,500957184.0,eval/holdout_de_bpb,1.3962844780479828
de-fr__unigram_starved,546,500957184.0,eval/holdout_fr_bpb,1.2426804745287472
de-fr__unigram_starved,819,751435776.0,eval/flores_de_bpb,1.3630118817876362
de-fr__unigram_starved,819,751435776.0,eval/flores_fr_bpb,1.2412983024216095
de-fr__unigram_starved,819,751435776.0,eval/holdout_de_bpb,1.323537592684301
de-fr__unigram_starved,819,751435776.0,eval/holdout_fr_bpb,1.174623186476764
de-fr__unigram_starved,1092,1001914368.0,eval/flores_de_bpb,1.3128088700201372
de-fr__unigram_starved,1092,1001914368.0,eval/flores_fr_bpb,1.1845832308825965
de-fr__unigram_starved,1092,1001914368.0,eval/holdout_de_bpb,1.2614294070371084
de-fr__unigram_starved,1092,1001914368.0,eval/holdout_fr_bpb,1.1212492213111875
de-fr__unigram_starved,1365,1252392960.0,eval/flores_de_bpb,1.2428893990075085
de-fr__unigram_starved,1365,1252392960.0,eval/flores_fr_bpb,1.1345127328265705
de-fr__unigram_starved,1365,1252392960.0,eval/holdout_de_bpb,1.2063488927247628
de-fr__unigram_starved,1365,1252392960.0,eval/holdout_fr_bpb,1.071890501874126
de-fr__unigram_starved,1638,1502871552.0,eval/flores_de_bpb,1.2280660082682469
de-fr__unigram_starved,1638,1502871552.0,eval/flores_fr_bpb,1.1171126713868142
de-fr__unigram_starved,1638,1502871552.0,eval/holdout_de_bpb,1.1662297113454032
de-fr__unigram_starved,1638,1502871552.0,eval/holdout_fr_bpb,1.034855250373915
de-fr__unigram_starved,1911,1753350144.0,eval/flores_de_bpb,1.2248832592156567
de-fr__unigram_starved,1911,1753350144.0,eval/flores_fr_bpb,1.0847195996953154
de-fr__unigram_starved,1911,1753350144.0,eval/holdout_de_bpb,1.139751405087035
de-fr__unigram_starved,1911,1753350144.0,eval/holdout_fr_bpb,1.0114180579648435
de-fr__unigram_starved,2456,2253389824.0,eval/flores_de_bpb,1.1974284967523663
de-fr__unigram_starved,2456,2253389824.0,eval/flores_fr_bpb,1.0700259398423317
de-fr__unigram_starved,2456,2253389824.0,eval/holdout_de_bpb,1.1037921359978817
de-fr__unigram_starved,2456,2253389824.0,eval/holdout_fr_bpb,0.9794981246363413
de-fr__unigram_starved,3001,2753429504.0,eval/flores_de_bpb,1.1519123225970462
de-fr__unigram_starved,3001,2753429504.0,eval/flores_fr_bpb,1.040436488943383
de-fr__unigram_starved,3001,2753429504.0,eval/holdout_de_bpb,1.0837331556635423
de-fr__unigram_starved,3001,2753429504.0,eval/holdout_fr_bpb,0.9612234248716823
de-fr__unigram_starved,3546,3253469184.0,eval/flores_de_bpb,1.1269746605949091
de-fr__unigram_starved,3546,3253469184.0,eval/flores_fr_bpb,1.0303867976248882
de-fr__unigram_starved,3546,3253469184.0,eval/holdout_de_bpb,1.0655466713242328
de-fr__unigram_starved,3546,3253469184.0,eval/holdout_fr_bpb,0.9470121487111471
de-fr__unigram_starved,4091,3753508864.0,eval/flores_de_bpb,1.1233266900929273
de-fr__unigram_starved,4091,3753508864.0,eval/flores_fr_bpb,1.0217867289766622
de-fr__unigram_starved,4091,3753508864.0,eval/holdout_de_bpb,1.0540451433226763
de-fr__unigram_starved,4091,3753508864.0,eval/holdout_fr_bpb,0.9366230815996388
de-fr__unigram_starved,4636,4253548544.0,eval/flores_de_bpb,1.1132270901501784
de-fr__unigram_starved,4636,4253548544.0,eval/flores_fr_bpb,1.0112480287623482
de-fr__unigram_starved,4636,4253548544.0,eval/holdout_de_bpb,1.0441141970738501
de-fr__unigram_starved,4636,4253548544.0,eval/holdout_fr_bpb,0.9287425313150557
de-fr__unigram_starved,5181,4753588224.0,eval/flores_de_bpb,1.1050859771986286
de-fr__unigram_starved,5181,4753588224.0,eval/flores_fr_bpb,1.0047427054859919
de-fr__unigram_starved,5181,4753588224.0,eval/holdout_de_bpb,1.0371523515347765
de-fr__unigram_starved,5181,4753588224.0,eval/holdout_fr_bpb,0.9225830250088756
de-fr__unigram_starved,6271,5753667584.0,eval/flores_de_bpb,1.093457624959668
de-fr__unigram_starved,6271,5753667584.0,eval/flores_fr_bpb,1.0074185891283836
de-fr__unigram_starved,6271,5753667584.0,eval/holdout_de_bpb,1.0252724513699096
de-fr__unigram_starved,6271,5753667584.0,eval/holdout_fr_bpb,0.9119466115696663
de-fr__unigram_starved,7361,6753746944.0,eval/flores_de_bpb,1.1173121348871438
de-fr__unigram_starved,7361,6753746944.0,eval/flores_fr_bpb,1.0034561935370452
de-fr__unigram_starved,7361,6753746944.0,eval/holdout_de_bpb,1.0177748430915041
de-fr__unigram_starved,7361,6753746944.0,eval/holdout_fr_bpb,0.9034524478248481
de-fr__unigram_starved,8451,7753826304.0,eval/flores_de_bpb,1.0927105411927382
de-fr__unigram_starved,8451,7753826304.0,eval/flores_fr_bpb,0.9961081705501046
de-fr__unigram_starved,8451,7753826304.0,eval/holdout_de_bpb,1.010219695643653
de-fr__unigram_starved,8451,7753826304.0,eval/holdout_fr_bpb,0.8978017040129921
de-fr__unigram_starved,9541,8753905664.0,eval/flores_de_bpb,1.084505504718516
de-fr__unigram_starved,9541,8753905664.0,eval/flores_fr_bpb,0.9875180912240855
de-fr__unigram_starved,9541,8753905664.0,eval/holdout_de_bpb,1.004532410617644
de-fr__unigram_starved,9541,8753905664.0,eval/holdout_fr_bpb,0.8932302367689025
de-fr__unigram_starved,10631,9753985024.0,eval/flores_de_bpb,1.083014209111091
de-fr__unigram_starved,10631,9753985024.0,eval/flores_fr_bpb,0.9788488009480064
de-fr__unigram_starved,10631,9753985024.0,eval/holdout_de_bpb,1.000825271624248
de-fr__unigram_starved,10631,9753985024.0,eval/holdout_fr_bpb,0.8881949010172985
de-fr__unigram_starved,11721,10754064384.0,eval/flores_de_bpb,1.071044458312392
de-fr__unigram_starved,11721,10754064384.0,eval/flores_fr_bpb,0.976719345524461
de-fr__unigram_starved,11721,10754064384.0,eval/holdout_de_bpb,0.995158950405618
de-fr__unigram_starved,11721,10754064384.0,eval/holdout_fr_bpb,0.8856811457649586
de-fr__unigram_starved,12811,11754143744.0,eval/flores_de_bpb,1.0812593520173286
de-fr__unigram_starved,12811,11754143744.0,eval/flores_fr_bpb,0.9800362127935841
de-fr__unigram_starved,12811,11754143744.0,eval/holdout_de_bpb,0.992697205930539
de-fr__unigram_starved,12811,11754143744.0,eval/holdout_fr_bpb,0.8827105337191237
de-zh__unigram_starved,273,250478592.0,eval/flores_de_bpb,1.7294497549284273
de-zh__unigram_starved,273,250478592.0,eval/flores_zh_bpb,2.1904877079043463
de-zh__unigram_starved,273,250478592.0,eval/holdout_de_bpb,1.6444327399190428
de-zh__unigram_starved,273,250478592.0,eval/holdout_zh_bpb,2.09125653268481
de-zh__unigram_starved,546,500957184.0,eval/flores_de_bpb,1.4327807010974498
de-zh__unigram_starved,546,500957184.0,eval/flores_zh_bpb,1.7924486159871065
de-zh__unigram_starved,546,500957184.0,eval/holdout_de_bpb,1.3902215293458162
de-zh__unigram_starved,546,500957184.0,eval/holdout_zh_bpb,1.67611041725444
de-zh__unigram_starved,819,751435776.0,eval/flores_de_bpb,1.3651513338811494
de-zh__unigram_starved,819,751435776.0,eval/flores_zh_bpb,1.712030829371389
de-zh__unigram_starved,819,751435776.0,eval/holdout_de_bpb,1.315295353302367
de-zh__unigram_starved,819,751435776.0,eval/holdout_zh_bpb,1.596647027657343
de-zh__unigram_starved,1092,1001914368.0,eval/flores_de_bpb,1.3484872571256055
de-zh__unigram_starved,1092,1001914368.0,eval/flores_zh_bpb,1.652882915617136
de-zh__unigram_starved,1092,1001914368.0,eval/holdout_de_bpb,1.2795231632498638
de-zh__unigram_starved,1092,1001914368.0,eval/holdout_zh_bpb,1.5495587591336688
de-zh__unigram_starved,1365,1252392960.0,eval/flores_de_bpb,1.2559471332843422
de-zh__unigram_starved,1365,1252392960.0,eval/flores_zh_bpb,1.5883477946019207
de-zh__unigram_starved,1365,1252392960.0,eval/holdout_de_bpb,1.2242038136107551
de-zh__unigram_starved,1365,1252392960.0,eval/holdout_zh_bpb,1.4900369091301624
de-zh__unigram_starved,1638,1502871552.0,eval/flores_de_bpb,1.23750571093668
de-zh__unigram_starved,1638,1502871552.0,eval/flores_zh_bpb,1.5466593283325902
de-zh__unigram_starved,1638,1502871552.0,eval/holdout_de_bpb,1.1784472659273313
de-zh__unigram_starved,1638,1502871552.0,eval/holdout_zh_bpb,1.4340091602572478
de-zh__unigram_starved,1911,1753350144.0,eval/flores_de_bpb,1.2110825108151806
de-zh__unigram_starved,1911,1753350144.0,eval/flores_zh_bpb,1.5081575754579866
de-zh__unigram_starved,1911,1753350144.0,eval/holdout_de_bpb,1.1464739068664518
de-zh__unigram_starved,1911,1753350144.0,eval/holdout_zh_bpb,1.397366062649911
de-zh__unigram_starved,2456,2253389824.0,eval/flores_de_bpb,1.181525409295952
de-zh__unigram_starved,2456,2253389824.0,eval/flores_zh_bpb,1.4843036387754678
de-zh__unigram_starved,2456,2253389824.0,eval/holdout_de_bpb,1.1097157652822718
de-zh__unigram_starved,2456,2253389824.0,eval/holdout_zh_bpb,1.357466120296185
de-zh__unigram_starved,3001,2753429504.0,eval/flores_de_bpb,1.1537177600868127
de-zh__unigram_starved,3001,2753429504.0,eval/flores_zh_bpb,1.4616926423453407
de-zh__unigram_starved,3001,2753429504.0,eval/holdout_de_bpb,1.0869494690135468
de-zh__unigram_starved,3001,2753429504.0,eval/holdout_zh_bpb,1.3304060070088484
de-zh__unigram_starved,3546,3253469184.0,eval/flores_de_bpb,1.1496939911323112
de-zh__unigram_starved,3546,3253469184.0,eval/flores_zh_bpb,1.4731438476815097
de-zh__unigram_starved,3546,3253469184.0,eval/holdout_de_bpb,1.0707451953996643
de-zh__unigram_starved,3546,3253469184.0,eval/holdout_zh_bpb,1.3122808427866894
de-zh__unigram_starved,4091,3753508864.0,eval/flores_de_bpb,1.1576716270222034
de-zh__unigram_starved,4091,3753508864.0,eval/flores_zh_bpb,1.454965662500792
de-zh__unigram_starved,4091,3753508864.0,eval/holdout_de_bpb,1.059819067851523
de-zh__unigram_starved,4091,3753508864.0,eval/holdout_zh_bpb,1.298961723927454
de-zh__unigram_starved,4636,4253548544.0,eval/flores_de_bpb,1.1208664019762231
de-zh__unigram_starved,4636,4253548544.0,eval/flores_zh_bpb,1.4536281795303012
de-zh__unigram_starved,4636,4253548544.0,eval/holdout_de_bpb,1.0501404503638276
de-zh__unigram_starved,4636,4253548544.0,eval/holdout_zh_bpb,1.2864803518749943
de-zh__unigram_starved,5181,4753588224.0,eval/flores_de_bpb,1.1204721069221675
de-zh__unigram_starved,5181,4753588224.0,eval/flores_zh_bpb,1.4327703077404905
de-zh__unigram_starved,5181,4753588224.0,eval/holdout_de_bpb,1.0420249287078007
de-zh__unigram_starved,5181,4753588224.0,eval/holdout_zh_bpb,1.2797567539505408
de-zh__unigram_starved,6271,5753667584.0,eval/flores_de_bpb,1.110049120842525
de-zh__unigram_starved,6271,5753667584.0,eval/flores_zh_bpb,1.4212880249835413
de-zh__unigram_starved,6271,5753667584.0,eval/holdout_de_bpb,1.0313045275549708
de-zh__unigram_starved,6271,5753667584.0,eval/holdout_zh_bpb,1.2643173363332139
de-zh__unigram_starved,7361,6753746944.0,eval/flores_de_bpb,1.1023658000076344
de-zh__unigram_starved,7361,6753746944.0,eval/flores_zh_bpb,1.4170857402919945
de-zh__unigram_starved,7361,6753746944.0,eval/holdout_de_bpb,1.023049557712256
de-zh__unigram_starved,7361,6753746944.0,eval/holdout_zh_bpb,1.2550446122373822
de-zh__unigram_starved,8451,7753826304.0,eval/flores_de_bpb,1.095603538287193
de-zh__unigram_starved,8451,7753826304.0,eval/flores_zh_bpb,1.4192409421412227
de-zh__unigram_starved,8451,7753826304.0,eval/holdout_de_bpb,1.016056305362371
de-zh__unigram_starved,8451,7753826304.0,eval/holdout_zh_bpb,1.2485825493207292
de-zh__unigram_starved,9541,8753905664.0,eval/flores_de_bpb,1.0957638129260248
de-zh__unigram_starved,9541,8753905664.0,eval/flores_zh_bpb,1.4110948871918174
de-zh__unigram_starved,9541,8753905664.0,eval/holdout_de_bpb,1.0104803257025496
de-zh__unigram_starved,9541,8753905664.0,eval/holdout_zh_bpb,1.2406190527527854
de-zh__unigram_starved,10631,9753985024.0,eval/flores_de_bpb,1.0831686463352401
de-zh__unigram_starved,10631,9753985024.0,eval/flores_zh_bpb,1.3983485212319962
de-zh__unigram_starved,10631,9753985024.0,eval/holdout_de_bpb,1.0066016446490562
de-zh__unigram_starved,10631,9753985024.0,eval/holdout_zh_bpb,1.2388349243310486
de-zh__unigram_starved,11721,10754064384.0,eval/flores_de_bpb,1.0813851565550672
de-zh__unigram_starved,11721,10754064384.0,eval/flores_zh_bpb,1.4022731178840278
de-zh__unigram_starved,11721,10754064384.0,eval/holdout_de_bpb,1.0020255773193387
de-zh__unigram_starved,11721,10754064384.0,eval/holdout_zh_bpb,1.2351163610469174
de-zh__unigram_starved,12811,11754143744.0,eval/flores_de_bpb,1.07978284664074
de-zh__unigram_starved,12811,11754143744.0,eval/flores_zh_bpb,1.412912653324514
de-zh__unigram_starved,12811,11754143744.0,eval/holdout_de_bpb,0.998321280171673
de-zh__unigram_starved,12811,11754143744.0,eval/holdout_zh_bpb,1.2312169754440094
de-zh__unigram_destarved,273,250478592.0,eval/flores_de_bpb,1.6210569556746117
de-zh__unigram_destarved,273,250478592.0,eval/flores_zh_bpb,2.072931074413989
de-zh__unigram_destarved,273,250478592.0,eval/holdout_de_bpb,1.5724300603679688
de-zh__unigram_destarved,273,250478592.0,eval/holdout_zh_bpb,1.9841219973645534
de-zh__unigram_destarved,546,500957184.0,eval/flores_de_bpb,1.3519575055580648
de-zh__unigram_destarved,546,500957184.0,eval/flores_zh_bpb,1.733809954892366
de-zh__unigram_destarved,546,500957184.0,eval/holdout_de_bpb,1.3275034889891122
de-zh__unigram_destarved,546,500957184.0,eval/holdout_zh_bpb,1.6595369787970546
de-zh__unigram_destarved,819,751435776.0,eval/flores_de_bpb,1.3055161631066432
de-zh__unigram_destarved,819,751435776.0,eval/flores_zh_bpb,1.6742621362959322
de-zh__unigram_destarved,819,751435776.0,eval/holdout_de_bpb,1.2448397213786817
de-zh__unigram_destarved,819,751435776.0,eval/holdout_zh_bpb,1.560613372728876
de-zh__unigram_destarved,1092,1001914368.0,eval/flores_de_bpb,1.251451446522495
de-zh__unigram_destarved,1092,1001914368.0,eval/flores_zh_bpb,1.6119897703222348
de-zh__unigram_destarved,1092,1001914368.0,eval/holdout_de_bpb,1.2082786830027692
de-zh__unigram_destarved,1092,1001914368.0,eval/holdout_zh_bpb,1.5115826281757783
de-zh__unigram_destarved,1365,1252392960.0,eval/flores_de_bpb,1.2085073556180677
de-zh__unigram_destarved,1365,1252392960.0,eval/flores_zh_bpb,1.5453992858346277
de-zh__unigram_destarved,1365,1252392960.0,eval/holdout_de_bpb,1.1482300694589949
de-zh__unigram_destarved,1365,1252392960.0,eval/holdout_zh_bpb,1.436061446258365
de-zh__unigram_destarved,1638,1502871552.0,eval/flores_de_bpb,1.1689022741893895
de-zh__unigram_destarved,1638,1502871552.0,eval/flores_zh_bpb,1.5088640649217664
de-zh__unigram_destarved,1638,1502871552.0,eval/holdout_de_bpb,1.1093526670196763
de-zh__unigram_destarved,1638,1502871552.0,eval/holdout_zh_bpb,1.3874358505679136
de-zh__unigram_destarved,1911,1753350144.0,eval/flores_de_bpb,1.1504240726631523
de-zh__unigram_destarved,1911,1753350144.0,eval/flores_zh_bpb,1.4869110296712258
de-zh__unigram_destarved,1911,1753350144.0,eval/holdout_de_bpb,1.0831661880314645
de-zh__unigram_destarved,1911,1753350144.0,eval/holdout_zh_bpb,1.3580072232299347
de-zh__unigram_destarved,2456,2253389824.0,eval/flores_de_bpb,1.1483630317253224
de-zh__unigram_destarved,2456,2253389824.0,eval/flores_zh_bpb,1.463039522015828
de-zh__unigram_destarved,2456,2253389824.0,eval/holdout_de_bpb,1.0498615936633058
de-zh__unigram_destarved,2456,2253389824.0,eval/holdout_zh_bpb,1.3159594513011295
de-zh__unigram_destarved,3001,2753429504.0,eval/flores_de_bpb,1.1088439120237294
de-zh__unigram_destarved,3001,2753429504.0,eval/flores_zh_bpb,1.4527108395653772
de-zh__unigram_destarved,3001,2753429504.0,eval/holdout_de_bpb,1.0301993887277408
de-zh__unigram_destarved,3001,2753429504.0,eval/holdout_zh_bpb,1.2908652840523558
de-zh__unigram_destarved,3546,3253469184.0,eval/flores_de_bpb,1.0993579033521885
de-zh__unigram_destarved,3546,3253469184.0,eval/flores_zh_bpb,1.4145208565774157
de-zh__unigram_destarved,3546,3253469184.0,eval/holdout_de_bpb,1.0151706258753963
de-zh__unigram_destarved,3546,3253469184.0,eval/holdout_zh_bpb,1.2749204042920588
de-zh__unigram_destarved,4091,3753508864.0,eval/flores_de_bpb,1.0926695621529325
de-zh__unigram_destarved,4091,3753508864.0,eval/flores_zh_bpb,1.4298396007492413
de-zh__unigram_destarved,4091,3753508864.0,eval/holdout_de_bpb,1.0042458474137335
de-zh__unigram_destarved,4091,3753508864.0,eval/holdout_zh_bpb,1.2614345541980725
de-zh__unigram_destarved,4636,4253548544.0,eval/flores_de_bpb,1.0861428369777388
de-zh__unigram_destarved,4636,4253548544.0,eval/flores_zh_bpb,1.3911216364501169
de-zh__unigram_destarved,4636,4253548544.0,eval/holdout_de_bpb,0.9957991880902879
de-zh__unigram_destarved,4636,4253548544.0,eval/holdout_zh_bpb,1.250680686400787
de-zh__unigram_destarved,5181,4753588224.0,eval/flores_de_bpb,1.0824570646207365
de-zh__unigram_destarved,5181,4753588224.0,eval/flores_zh_bpb,1.4008665275691028
de-zh__unigram_destarved,5181,4753588224.0,eval/holdout_de_bpb,0.989114059002309
de-zh__unigram_destarved,5181,4753588224.0,eval/holdout_zh_bpb,1.2423343171977341
de-zh__unigram_destarved,6271,5753667584.0,eval/flores_de_bpb,1.074573439249685
de-zh__unigram_destarved,6271,5753667584.0,eval/flores_zh_bpb,1.3964150619913485
de-zh__unigram_destarved,6271,5753667584.0,eval/holdout_de_bpb,0.9789119385118916
de-zh__unigram_destarved,6271,5753667584.0,eval/holdout_zh_bpb,1.2311780098169873
de-zh__unigram_destarved,7361,6753746944.0,eval/flores_de_bpb,1.0740075155794184
de-zh__unigram_destarved,7361,6753746944.0,eval/flores_zh_bpb,1.3841055507743585
de-zh__unigram_destarved,7361,6753746944.0,eval/holdout_de_bpb,0.9709550307107139
de-zh__unigram_destarved,7361,6753746944.0,eval/holdout_zh_bpb,1.2210928089219273
de-zh__unigram_destarved,8451,7753826304.0,eval/flores_de_bpb,1.0493972844519879
de-zh__unigram_destarved,8451,7753826304.0,eval/flores_zh_bpb,1.3841676042808906
de-zh__unigram_destarved,8451,7753826304.0,eval/holdout_de_bpb,0.9653599812363156
