run,name,wandb_id,leg,step,tokens,metric,value
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,29676,28313066688.64695,eval/holdout_en_bpb,0.985495991871786
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,30185,28798689782.882065,eval/flores_de_bpb,1.052684695393424
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,30185,28798689782.882065,eval/flores_en_bpb,1.176324615646822
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,30185,28798689782.882065,eval/holdout_de_bpb,0.9351637893038061
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,30185,28798689782.882065,eval/holdout_en_bpb,0.9802408292439272
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,30694,29284312877.11718,eval/flores_de_bpb,1.0860619151416364
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,30694,29284312877.11718,eval/flores_en_bpb,1.2118695627446994
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,30694,29284312877.11718,eval/holdout_de_bpb,0.9553330457958363
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,30694,29284312877.11718,eval/holdout_en_bpb,1.0052676608650297
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,31203,29769935971.352295,eval/flores_de_bpb,1.0558540132933651
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,31203,29769935971.352295,eval/flores_en_bpb,1.1807954218688552
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,31203,29769935971.352295,eval/holdout_de_bpb,0.9434476885231756
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,31203,29769935971.352295,eval/holdout_en_bpb,0.9913219474058902
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,33238,31711474275.41607,eval/flores_de_bpb,1.17153978392892
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,33238,31711474275.41607,eval/flores_en_bpb,1.3050668269857575
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,33238,31711474275.41607,eval/holdout_de_bpb,1.0376486518375085
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,33238,31711474275.41607,eval/holdout_en_bpb,1.0966568280275626
en-de__unigram_destarved__100b-v3,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v3,,26112,24721015653.386715,eval/flores_de_bpb,1.037195263925053
en-de__unigram_destarved__100b-v3,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v3,,26112,24721015653.386715,eval/flores_en_bpb,1.1814924881237336
en-de__unigram_destarved__100b-v3,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v3,,26112,24721015653.386715,eval/holdout_de_bpb,0.9252527986240754
en-de__unigram_destarved__100b-v3,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v3,,26112,24721015653.386715,eval/holdout_en_bpb,0.9756510985597032
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,24586,23288933374.7504,eval/flores_de_bpb,0.9956956377439061
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,24586,23288933374.7504,eval/flores_en_bpb,1.1201295347685045
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,24586,23288933374.7504,eval/holdout_de_bpb,0.8757190365936909
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,24586,23288933374.7504,eval/holdout_en_bpb,0.9200297995879416
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,25095,23771080413.21733,eval/flores_de_bpb,1.0008053886218602
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,25095,23771080413.21733,eval/flores_en_bpb,1.129156203583264
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,25095,23771080413.21733,eval/holdout_de_bpb,0.8760655837615229
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,25095,23771080413.21733,eval/holdout_en_bpb,0.9217975818175325
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,25604,24253227451.68426,eval/flores_de_bpb,1.0099442339014415
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,25604,24253227451.68426,eval/flores_en_bpb,1.1481990865720648
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,25604,24253227451.68426,eval/holdout_de_bpb,0.895936720304152
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,25604,24253227451.68426,eval/holdout_en_bpb,0.9433061103838853
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,26113,24735374490.15119,eval/flores_de_bpb,1.0220825955945048
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,26113,24735374490.15119,eval/flores_en_bpb,1.1664759673143186
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,26113,24735374490.15119,eval/holdout_de_bpb,0.9106536692073328
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,26113,24735374490.15119,eval/holdout_en_bpb,0.9628400288001203
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,26622,25217521528.618122,eval/flores_de_bpb,1.036746754925787
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,26622,25217521528.618122,eval/flores_en_bpb,1.168024555190253
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,26622,25217521528.618122,eval/holdout_de_bpb,0.9233036394185585
en-de__unigram_destarved__100b-v6,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v6,,26622,25217521528.618122,eval/holdout_en_bpb,0.9718628926995502
en-de__unigram_destarved__100b-v7,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v7,,27131,25760144409.505676,eval/flores_de_bpb,1.0257668085232778
en-de__unigram_destarved__100b-v7,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v7,,27131,25760144409.505676,eval/flores_en_bpb,1.1642885131365743
en-de__unigram_destarved__100b-v7,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v7,,27131,25760144409.505676,eval/holdout_de_bpb,0.908953585587817
en-de__unigram_destarved__100b-v7,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v7,,27131,25760144409.505676,eval/holdout_en_bpb,0.9570955532680111
en-de__unigram_destarved__100b-v7,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v7,,27640,26243426024.795876,eval/flores_de_bpb,1.0437704745460377
en-de__unigram_destarved__100b-v7,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v7,,27640,26243426024.795876,eval/flores_en_bpb,1.170563618136583
en-de__unigram_destarved__100b-v7,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v7,,27640,26243426024.795876,eval/holdout_de_bpb,0.9219501741838213
en-de__unigram_destarved__100b-v7,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v7,,27640,26243426024.795876,eval/holdout_en_bpb,0.9698558340292798
en-de__unigram_destarved__100b-v9,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v9,,28149,26760609271.948826,eval/flores_de_bpb,1.036693485551429
en-de__unigram_destarved__100b-v9,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v9,,28149,26760609271.948826,eval/flores_en_bpb,1.1684347659990817
en-de__unigram_destarved__100b-v9,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v9,,28149,26760609271.948826,eval/holdout_de_bpb,0.9149304458385512
en-de__unigram_destarved__100b-v9,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v9,,28149,26760609271.948826,eval/holdout_en_bpb,0.9626542056923085
en-de__unigram_destarved__100b-v9,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v9,,28658,27244503908.327454,eval/flores_de_bpb,1.0663286456882346
en-de__unigram_destarved__100b-v9,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v9,,28658,27244503908.327454,eval/flores_en_bpb,1.2067367704073777
en-de__unigram_destarved__100b-v9,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v9,,28658,27244503908.327454,eval/holdout_de_bpb,0.9446032631999111
en-de__unigram_destarved__100b-v9,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v9,,28658,27244503908.327454,eval/holdout_en_bpb,0.9965184174190843
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,24514,23295218415.291245,eval/flores_de_bpb,1.0291525742625902
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,24514,23295218415.291245,eval/flores_en_bpb,1.148530278453678
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,24514,23295218415.291245,eval/holdout_de_bpb,0.9324920990972427
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,24514,23295218415.291245,eval/holdout_en_bpb,0.9665382908344847
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,25023,23778912066.812138,eval/flores_de_bpb,1.0353369775752306
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,25023,23778912066.812138,eval/flores_en_bpb,1.1541605799028096
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,25023,23778912066.812138,eval/holdout_de_bpb,0.931712455349418
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,25023,23778912066.812138,eval/holdout_en_bpb,0.9648425067902807
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,25532,24262605718.333035,eval/flores_de_bpb,1.039168316755318
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,25532,24262605718.333035,eval/flores_en_bpb,1.1613796054103196
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,25532,24262605718.333035,eval/holdout_de_bpb,0.9348247247301692
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,25532,24262605718.333035,eval/holdout_en_bpb,0.9676137953039434
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,26041,24746299369.85393,eval/flores_de_bpb,1.045254637477408
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,26041,24746299369.85393,eval/flores_en_bpb,1.159117313969693
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,26041,24746299369.85393,eval/holdout_de_bpb,0.9421111328541416
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,26041,24746299369.85393,eval/holdout_en_bpb,0.9727085438637929
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,26550,25229993021.37483,eval/flores_de_bpb,1.061262384491244
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,26550,25229993021.37483,eval/flores_en_bpb,1.1778225236466484
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,26550,25229993021.37483,eval/holdout_de_bpb,0.9565439024629814
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,26550,25229993021.37483,eval/holdout_en_bpb,0.9893439085647624
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,27059,25713686672.89572,eval/flores_de_bpb,1.0652025507595182
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,27059,25713686672.89572,eval/flores_en_bpb,1.184045914324211
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,27059,25713686672.89572,eval/holdout_de_bpb,0.966824062395183
en-de__unigram_starved__100b-v11-noramp15e4,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v11-noramp15e4,,27059,25713686672.89572,eval/holdout_en_bpb,0.9951121597464685
en-de__unigram_starved__100b-v12-nd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v12-nd,,27568,26252933307.380592,eval/flores_de_bpb,1.1187271366656886
en-de__unigram_starved__100b-v12-nd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v12-nd,,27568,26252933307.380592,eval/flores_en_bpb,1.23828073233031
en-de__unigram_starved__100b-v12-nd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v12-nd,,27568,26252933307.380592,eval/holdout_de_bpb,1.0002536042162893
en-de__unigram_starved__100b-v12-nd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v12-nd,,27568,26252933307.380592,eval/holdout_en_bpb,1.0321908156588657
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,28077,26850083657.114906,eval/flores_de_bpb,1.1100840817332074
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,28077,26850083657.114906,eval/flores_en_bpb,1.2387980244078223
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,28077,26850083657.114906,eval/holdout_de_bpb,1.002364993115109
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,28077,26850083657.114906,eval/holdout_en_bpb,1.0355698121089207
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,28586,27336841237.39312,eval/flores_de_bpb,1.1192211545577597
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,28586,27336841237.39312,eval/flores_en_bpb,1.256880546278374
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,28586,27336841237.39312,eval/holdout_de_bpb,1.0161660602274218
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,28586,27336841237.39312,eval/holdout_en_bpb,1.0504075560572594
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,29095,27823598817.671337,eval/flores_de_bpb,1.1274275080267524
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,29095,27823598817.671337,eval/flores_en_bpb,1.2550107238921542
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,29095,27823598817.671337,eval/holdout_de_bpb,1.0246817938962811
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,29095,27823598817.671337,eval/holdout_en_bpb,1.051235394137692
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,29604,28310356397.949554,eval/flores_de_bpb,1.1346625455047323
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,29604,28310356397.949554,eval/flores_en_bpb,1.249422347041879
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,29604,28310356397.949554,eval/holdout_de_bpb,1.0312395469998037
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,29604,28310356397.949554,eval/holdout_en_bpb,1.0569617450966542
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,30113,28797113978.22777,eval/flores_de_bpb,1.1349399567757916
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,30113,28797113978.22777,eval/flores_en_bpb,1.269142608866383
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,30113,28797113978.22777,eval/holdout_de_bpb,1.0261518301869266
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,30113,28797113978.22777,eval/holdout_en_bpb,1.0593195140929508
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,30622,29283871558.50599,eval/flores_de_bpb,1.2393425934476774
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,30622,29283871558.50599,eval/flores_en_bpb,1.3817950441408753
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,30622,29283871558.50599,eval/holdout_de_bpb,1.136106522240844
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,30622,29283871558.50599,eval/holdout_en_bpb,1.1747173449160715
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,31131,29770629138.784203,eval/flores_de_bpb,1.2461044137772366
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,31131,29770629138.784203,eval/flores_en_bpb,1.3907457949679956
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,31131,29770629138.784203,eval/holdout_de_bpb,1.1341885811412087
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,31131,29770629138.784203,eval/holdout_en_bpb,1.1792356238643726
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,33166,31716703158.167645,eval/flores_de_bpb,1.2447628169876321
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,33166,31716703158.167645,eval/flores_en_bpb,1.383419406362079
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,33166,31716703158.167645,eval/holdout_de_bpb,1.1302008575916456
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,33166,31716703158.167645,eval/holdout_en_bpb,1.1738968477105238
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,35201,33662777177.551083,eval/flores_de_bpb,1.2705631348347972
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,35201,33662777177.551083,eval/flores_en_bpb,1.4159892924732116
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,35201,33662777177.551083,eval/holdout_de_bpb,1.1666201861724084
en-de__unigram_starved__100b-v13-gwd,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v13-gwd,,35201,33662777177.551083,eval/holdout_en_bpb,1.2108969459005272
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,24514,23286988760.495335,eval/flores_de_bpb,1.0206683418381812
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,24514,23286988760.495335,eval/flores_en_bpb,1.1432092192986976
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,24514,23286988760.495335,eval/holdout_de_bpb,0.9219930728778841
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,24514,23286988760.495335,eval/holdout_en_bpb,0.9560250619962744
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,25023,23770511534.383404,eval/flores_de_bpb,1.0300879429742418
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,25023,23770511534.383404,eval/flores_en_bpb,1.1517344556064157
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,25023,23770511534.383404,eval/holdout_de_bpb,0.9261235033338715
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,25023,23770511534.383404,eval/holdout_en_bpb,0.9602979412106847
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,25532,24254034308.271473,eval/flores_de_bpb,1.0474366186647608
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,25532,24254034308.271473,eval/flores_en_bpb,1.1697813455543296
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,25532,24254034308.271473,eval/holdout_de_bpb,0.9444753234332491
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,25532,24254034308.271473,eval/holdout_en_bpb,0.9790171856701475
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,26041,24737557082.159542,eval/flores_de_bpb,1.0777786343927318
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,26041,24737557082.159542,eval/flores_en_bpb,1.1900899317118623
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,26041,24737557082.159542,eval/holdout_de_bpb,0.9761427259049166
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,26041,24737557082.159542,eval/holdout_en_bpb,1.0096790701971954
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,26550,25221079856.04761,eval/flores_de_bpb,1.1045830833927555
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,26550,25221079856.04761,eval/flores_en_bpb,1.2237912321747453
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,26550,25221079856.04761,eval/holdout_de_bpb,1.0067408665073672
en-de__unigram_starved__100b-v6,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v6,,26550,25221079856.04761,eval/holdout_en_bpb,1.0421701436482276
en-de__unigram_starved__100b-v7,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v7,,27059,25760528690.670216,eval/flores_de_bpb,1.099247293042159
en-de__unigram_starved__100b-v7,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v7,,27059,25760528690.670216,eval/flores_en_bpb,1.229528204058691
en-de__unigram_starved__100b-v7,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v7,,27059,25760528690.670216,eval/holdout_de_bpb,0.991268693876286
en-de__unigram_starved__100b-v7,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v7,,27059,25760528690.670216,eval/holdout_en_bpb,1.02695607585438
en-de__unigram_starved__100b-v7,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v7,,27568,26245103475.531116,eval/flores_de_bpb,1.118494857457021
en-de__unigram_starved__100b-v7,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v7,,27568,26245103475.531116,eval/flores_en_bpb,1.2452098212791345
en-de__unigram_starved__100b-v7,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v7,,27568,26245103475.531116,eval/holdout_de_bpb,1.02091861908455
en-de__unigram_starved__100b-v7,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v7,,27568,26245103475.531116,eval/holdout_en_bpb,1.0567400584932491
en-de__unigram_starved__100b-v9,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v9,,28077,26753476363.30007,eval/flores_de_bpb,1.1541358912034785
en-de__unigram_starved__100b-v9,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v9,,28077,26753476363.30007,eval/flores_en_bpb,1.3600772864864392
en-de__unigram_starved__100b-v9,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v9,,28077,26753476363.30007,eval/holdout_de_bpb,1.0229299364204896
en-de__unigram_starved__100b-v9,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v9,,28077,26753476363.30007,eval/holdout_en_bpb,1.0618264749638164
en-de__unigram_starved__100b-v9-3e3wdramp,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v9-3e3wdramp,,24514,23266666436.539494,eval/flores_de_bpb,1.0206349565109376
en-de__unigram_starved__100b-v9-3e3wdramp,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v9-3e3wdramp,,24514,23266666436.539494,eval/flores_en_bpb,1.1426876960965688
en-de__unigram_starved__100b-v9-3e3wdramp,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v9-3e3wdramp,,24514,23266666436.539494,eval/holdout_de_bpb,0.9220359459668062
en-de__unigram_starved__100b-v9-3e3wdramp,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v9-3e3wdramp,,24514,23266666436.539494,eval/holdout_en_bpb,0.9560510848636419
en-de__unigram_starved__100b-v9-3e3wdramp,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v9-3e3wdramp,,25023,23749767244.902004,eval/flores_de_bpb,1.0278269193210654
en-de__unigram_starved__100b-v9-3e3wdramp,en-de__unigram_starved__100b,en-de__unigram_starved__100b-v9-3e3wdramp,,25023,23749767244.902004,eval/flores_en_bpb,1.149072418357821
